location_id,relationship_type_concept_id,domain_id,entity_id,start_date,end_date
1268,581476,Person,1268,2014-01-01,2019-12-31
1269,581476,Person,1269,2014-01-01,2019-12-31
1271,581476,Person,1271,2014-01-01,2019-12-31
1273,581476,Person,1273,2014-01-01,2019-12-31
1277,581476,Person,1277,2014-01-01,2019-12-31
1279,581476,Person,1279,2014-01-01,2019-12-31
1280,581476,Person,1280,2014-01-01,2019-12-31
1281,581476,Person,1281,2014-01-01,2019-12-31
1282,581476,Person,1282,2014-01-01,2019-12-31
1285,581476,Person,1285,2014-01-01,2019-12-31
1286,581476,Person,1286,2014-01-01,2019-12-31
1287,581476,Person,1287,2014-01-01,2019-12-31
1289,581476,Person,1289,2014-01-01,2019-12-31
1290,581476,Person,1290,2014-01-01,2019-12-31
1292,581476,Person,1292,2014-01-01,2019-12-31
1293,581476,Person,1293,2014-01-01,2019-12-31
1294,581476,Person,1294,2014-01-01,2019-12-31
1295,581476,Person,1295,2014-01-01,2019-12-31
1296,581476,Person,1296,2014-01-01,2019-12-31
1323,581476,Person,1323,2014-01-01,2019-12-31
1324,581476,Person,1324,2014-01-01,2019-12-31
1325,581476,Person,1325,2014-01-01,2019-12-31
1329,581476,Person,1329,2014-01-01,2019-12-31
1331,581476,Person,1331,2014-01-01,2019-12-31
1334,581476,Person,1334,2014-01-01,2019-12-31
1335,581476,Person,1335,2014-01-01,2019-12-31
1336,581476,Person,1336,2014-01-01,2019-12-31
1337,581476,Person,1337,2014-01-01,2019-12-31
1338,581476,Person,1338,2014-01-01,2019-12-31
1339,581476,Person,1339,2014-01-01,2019-12-31
1341,581476,Person,1341,2014-01-01,2019-12-31
1342,581476,Person,1342,2014-01-01,2019-12-31
1343,581476,Person,1343,2014-01-01,2019-12-31
1345,581476,Person,1345,2014-01-01,2019-12-31
1346,581476,Person,1346,2014-01-01,2019-12-31
1347,581476,Person,1347,2014-01-01,2019-12-31
1348,581476,Person,1348,2014-01-01,2019-12-31
1349,581476,Person,1349,2014-01-01,2019-12-31
1350,581476,Person,1350,2014-01-01,2019-12-31
1352,581476,Person,1352,2014-01-01,2019-12-31
1355,581476,Person,1355,2014-01-01,2019-12-31
1356,581476,Person,1356,2014-01-01,2019-12-31
1357,581476,Person,1357,2014-01-01,2019-12-31
1358,581476,Person,1358,2014-01-01,2019-12-31
1359,581476,Person,1359,2014-01-01,2019-12-31
1363,581476,Person,1363,2014-01-01,2019-12-31
1364,581476,Person,1364,2014-01-01,2019-12-31
1365,581476,Person,1365,2014-01-01,2019-12-31
1366,581476,Person,1366,2014-01-01,2019-12-31
1367,581476,Person,1367,2014-01-01,2019-12-31
1368,581476,Person,1368,2014-01-01,2019-12-31
1369,581476,Person,1369,2014-01-01,2019-12-31
1374,581476,Person,1374,2014-01-01,2019-12-31
1409,581476,Person,1409,2014-01-01,2019-12-31
1410,581476,Person,1410,2014-01-01,2019-12-31
1413,581476,Person,1413,2014-01-01,2019-12-31
1416,581476,Person,1416,2014-01-01,2019-12-31
1417,581476,Person,1417,2014-01-01,2019-12-31
1424,581476,Person,1424,2014-01-01,2019-12-31
1425,581476,Person,1425,2014-01-01,2019-12-31
1426,581476,Person,1426,2014-01-01,2019-12-31
1427,581476,Person,1427,2014-01-01,2019-12-31
1429,581476,Person,1429,2014-01-01,2019-12-31
1430,581476,Person,1430,2014-01-01,2019-12-31
1434,581476,Person,1434,2014-01-01,2019-12-31
1435,581476,Person,1435,2014-01-01,2019-12-31
1442,581476,Person,1442,2014-01-01,2019-12-31
1443,581476,Person,1443,2014-01-01,2019-12-31
1445,581476,Person,1445,2014-01-01,2019-12-31
1447,581476,Person,1447,2014-01-01,2019-12-31
1448,581476,Person,1448,2014-01-01,2019-12-31
1449,581476,Person,1449,2014-01-01,2019-12-31
1451,581476,Person,1451,2014-01-01,2019-12-31
1455,581476,Person,1455,2014-01-01,2019-12-31
1456,581476,Person,1456,2014-01-01,2019-12-31
1458,581476,Person,1458,2014-01-01,2019-12-31
1459,581476,Person,1459,2014-01-01,2019-12-31
1460,581476,Person,1460,2014-01-01,2019-12-31
1461,581476,Person,1461,2014-01-01,2019-12-31
1470,581476,Person,1470,2014-01-01,2019-12-31
1471,581476,Person,1471,2014-01-01,2019-12-31
1472,581476,Person,1472,2014-01-01,2019-12-31
1473,581476,Person,1473,2014-01-01,2019-12-31
1477,581476,Person,1477,2014-01-01,2019-12-31
1478,581476,Person,1478,2014-01-01,2019-12-31
1482,581476,Person,1482,2014-01-01,2019-12-31
1484,581476,Person,1484,2014-01-01,2019-12-31
1485,581476,Person,1485,2014-01-01,2019-12-31
1487,581476,Person,1487,2014-01-01,2019-12-31
1490,581476,Person,1490,2014-01-01,2019-12-31
1491,581476,Person,1491,2014-01-01,2019-12-31
1492,581476,Person,1492,2014-01-01,2019-12-31
1496,581476,Person,1496,2014-01-01,2019-12-31
1499,581476,Person,1499,2014-01-01,2019-12-31
1504,581476,Person,1504,2014-01-01,2019-12-31
1505,581476,Person,1505,2014-01-01,2019-12-31
1506,581476,Person,1506,2014-01-01,2019-12-31
1508,581476,Person,1508,2014-01-01,2019-12-31
1509,581476,Person,1509,2014-01-01,2019-12-31
1511,581476,Person,1511,2014-01-01,2019-12-31
1514,581476,Person,1514,2014-01-01,2019-12-31
1517,581476,Person,1517,2014-01-01,2019-12-31
1518,581476,Person,1518,2014-01-01,2019-12-31
1521,581476,Person,1521,2014-01-01,2019-12-31
1522,581476,Person,1522,2014-01-01,2019-12-31
1525,581476,Person,1525,2014-01-01,2019-12-31
1526,581476,Person,1526,2014-01-01,2019-12-31
1527,581476,Person,1527,2014-01-01,2019-12-31
1528,581476,Person,1528,2014-01-01,2019-12-31
1531,581476,Person,1531,2014-01-01,2019-12-31
1532,581476,Person,1532,2014-01-01,2019-12-31
1533,581476,Person,1533,2014-01-01,2019-12-31
1535,581476,Person,1535,2014-01-01,2019-12-31
1536,581476,Person,1536,2014-01-01,2019-12-31
1537,581476,Person,1537,2014-01-01,2019-12-31
1538,581476,Person,1538,2014-01-01,2019-12-31
1539,581476,Person,1539,2014-01-01,2019-12-31
1540,581476,Person,1540,2014-01-01,2019-12-31
1543,581476,Person,1543,2014-01-01,2019-12-31
1544,581476,Person,1544,2014-01-01,2019-12-31
1545,581476,Person,1545,2014-01-01,2019-12-31
1547,581476,Person,1547,2014-01-01,2019-12-31
1550,581476,Person,1550,2014-01-01,2019-12-31
1552,581476,Person,1552,2014-01-01,2019-12-31
1553,581476,Person,1553,2014-01-01,2019-12-31
1555,581476,Person,1555,2014-01-01,2019-12-31
1557,581476,Person,1557,2014-01-01,2019-12-31
1559,581476,Person,1559,2014-01-01,2019-12-31
1562,581476,Person,1562,2014-01-01,2019-12-31
1564,581476,Person,1564,2014-01-01,2019-12-31
1567,581476,Person,1567,2014-01-01,2019-12-31
1586,581476,Person,1586,2014-01-01,2019-12-31
1588,581476,Person,1588,2014-01-01,2019-12-31
1596,581476,Person,1596,2014-01-01,2019-12-31
1598,581476,Person,1598,2014-01-01,2019-12-31
1599,581476,Person,1599,2014-01-01,2019-12-31
1600,581476,Person,1600,2014-01-01,2019-12-31
1604,581476,Person,1604,2014-01-01,2019-12-31
1605,581476,Person,1605,2014-01-01,2019-12-31
1606,581476,Person,1606,2014-01-01,2019-12-31
1607,581476,Person,1607,2014-01-01,2019-12-31
1608,581476,Person,1608,2014-01-01,2019-12-31
1609,581476,Person,1609,2014-01-01,2019-12-31
1610,581476,Person,1610,2014-01-01,2019-12-31
1612,581476,Person,1612,2014-01-01,2019-12-31
1613,581476,Person,1613,2014-01-01,2019-12-31
1614,581476,Person,1614,2014-01-01,2019-12-31
1615,581476,Person,1615,2014-01-01,2019-12-31
1619,581476,Person,1619,2014-01-01,2019-12-31
1620,581476,Person,1620,2014-01-01,2019-12-31
1623,581476,Person,1623,2014-01-01,2019-12-31
1624,581476,Person,1624,2014-01-01,2019-12-31
1625,581476,Person,1625,2014-01-01,2019-12-31
1626,581476,Person,1626,2014-01-01,2019-12-31
1627,581476,Person,1627,2014-01-01,2019-12-31
1628,581476,Person,1628,2014-01-01,2019-12-31
1629,581476,Person,1629,2014-01-01,2019-12-31
1631,581476,Person,1631,2014-01-01,2019-12-31
1633,581476,Person,1633,2014-01-01,2019-12-31
1636,581476,Person,1636,2014-01-01,2019-12-31
1638,581476,Person,1638,2014-01-01,2019-12-31
1640,581476,Person,1640,2014-01-01,2019-12-31
1641,581476,Person,1641,2014-01-01,2019-12-31
1643,581476,Person,1643,2014-01-01,2019-12-31
1645,581476,Person,1645,2014-01-01,2019-12-31
1647,581476,Person,1647,2014-01-01,2019-12-31
1649,581476,Person,1649,2014-01-01,2019-12-31
1651,581476,Person,1651,2014-01-01,2019-12-31
1653,581476,Person,1653,2014-01-01,2019-12-31
1656,581476,Person,1656,2014-01-01,2019-12-31
1657,581476,Person,1657,2014-01-01,2019-12-31
1673,581476,Person,1673,2014-01-01,2019-12-31
1674,581476,Person,1674,2014-01-01,2019-12-31
1676,581476,Person,1676,2014-01-01,2019-12-31
1677,581476,Person,1677,2014-01-01,2019-12-31
1678,581476,Person,1678,2014-01-01,2019-12-31
1679,581476,Person,1679,2014-01-01,2019-12-31
1680,581476,Person,1680,2014-01-01,2019-12-31
1681,581476,Person,1681,2014-01-01,2019-12-31
1682,581476,Person,1682,2014-01-01,2019-12-31
1683,581476,Person,1683,2014-01-01,2019-12-31
1686,581476,Person,1686,2014-01-01,2019-12-31
1691,581476,Person,1691,2014-01-01,2019-12-31
1692,581476,Person,1692,2014-01-01,2019-12-31
1695,581476,Person,1695,2014-01-01,2019-12-31
1696,581476,Person,1696,2014-01-01,2019-12-31
1698,581476,Person,1698,2014-01-01,2019-12-31
1699,581476,Person,1699,2014-01-01,2019-12-31
1700,581476,Person,1700,2014-01-01,2019-12-31
1701,581476,Person,1701,2014-01-01,2019-12-31
1703,581476,Person,1703,2014-01-01,2019-12-31
1704,581476,Person,1704,2014-01-01,2019-12-31
1705,581476,Person,1705,2014-01-01,2019-12-31
1706,581476,Person,1706,2014-01-01,2019-12-31
1707,581476,Person,1707,2014-01-01,2019-12-31
1708,581476,Person,1708,2014-01-01,2019-12-31
1709,581476,Person,1709,2014-01-01,2019-12-31
1714,581476,Person,1714,2014-01-01,2019-12-31
1720,581476,Person,1720,2014-01-01,2019-12-31
1722,581476,Person,1722,2014-01-01,2019-12-31
1723,581476,Person,1723,2014-01-01,2019-12-31
1724,581476,Person,1724,2014-01-01,2019-12-31
1725,581476,Person,1725,2014-01-01,2019-12-31
1726,581476,Person,1726,2014-01-01,2019-12-31
1727,581476,Person,1727,2014-01-01,2019-12-31
1729,581476,Person,1729,2014-01-01,2019-12-31
1768,581476,Person,1768,2014-01-01,2019-12-31
1769,581476,Person,1769,2014-01-01,2019-12-31
1771,581476,Person,1771,2014-01-01,2019-12-31
1772,581476,Person,1772,2014-01-01,2019-12-31
1773,581476,Person,1773,2014-01-01,2019-12-31
1774,581476,Person,1774,2014-01-01,2019-12-31
1775,581476,Person,1775,2014-01-01,2019-12-31
1776,581476,Person,1776,2014-01-01,2019-12-31
1780,581476,Person,1780,2014-01-01,2019-12-31
1781,581476,Person,1781,2014-01-01,2019-12-31
1784,581476,Person,1784,2014-01-01,2019-12-31
1785,581476,Person,1785,2014-01-01,2019-12-31
1787,581476,Person,1787,2014-01-01,2019-12-31
1790,581476,Person,1790,2014-01-01,2019-12-31
1792,581476,Person,1792,2014-01-01,2019-12-31
1795,581476,Person,1795,2014-01-01,2019-12-31
1798,581476,Person,1798,2014-01-01,2019-12-31
1800,581476,Person,1800,2014-01-01,2019-12-31
1801,581476,Person,1801,2014-01-01,2019-12-31
1803,581476,Person,1803,2014-01-01,2019-12-31
1807,581476,Person,1807,2014-01-01,2019-12-31
1814,581476,Person,1814,2014-01-01,2019-12-31
1817,581476,Person,1817,2014-01-01,2019-12-31
1821,581476,Person,1821,2014-01-01,2019-12-31
1822,581476,Person,1822,2014-01-01,2019-12-31
1826,581476,Person,1826,2014-01-01,2019-12-31
1829,581476,Person,1829,2014-01-01,2019-12-31
1835,581476,Person,1835,2014-01-01,2019-12-31
1836,581476,Person,1836,2014-01-01,2019-12-31
1837,581476,Person,1837,2014-01-01,2019-12-31
1838,581476,Person,1838,2014-01-01,2019-12-31
1841,581476,Person,1841,2014-01-01,2019-12-31
1845,581476,Person,1845,2014-01-01,2019-12-31
1846,581476,Person,1846,2014-01-01,2019-12-31
1848,581476,Person,1848,2014-01-01,2019-12-31
1850,581476,Person,1850,2014-01-01,2019-12-31
1852,581476,Person,1852,2014-01-01,2019-12-31
1855,581476,Person,1855,2014-01-01,2019-12-31
1856,581476,Person,1856,2014-01-01,2019-12-31
1860,581476,Person,1860,2014-01-01,2019-12-31
1861,581476,Person,1861,2014-01-01,2019-12-31
1862,581476,Person,1862,2014-01-01,2019-12-31
1865,581476,Person,1865,2014-01-01,2019-12-31
1866,581476,Person,1866,2014-01-01,2019-12-31
1867,581476,Person,1867,2014-01-01,2019-12-31
1869,581476,Person,1869,2014-01-01,2019-12-31
1871,581476,Person,1871,2014-01-01,2019-12-31
1873,581476,Person,1873,2014-01-01,2019-12-31
1874,581476,Person,1874,2014-01-01,2019-12-31
1875,581476,Person,1875,2014-01-01,2019-12-31
1877,581476,Person,1877,2014-01-01,2019-12-31
1878,581476,Person,1878,2014-01-01,2019-12-31
1880,581476,Person,1880,2014-01-01,2019-12-31
1883,581476,Person,1883,2014-01-01,2019-12-31
1885,581476,Person,1885,2014-01-01,2019-12-31
1887,581476,Person,1887,2014-01-01,2019-12-31
1889,581476,Person,1889,2014-01-01,2019-12-31
1890,581476,Person,1890,2014-01-01,2019-12-31
1891,581476,Person,1891,2014-01-01,2019-12-31
1892,581476,Person,1892,2014-01-01,2019-12-31
1899,581476,Person,1899,2014-01-01,2019-12-31
1901,581476,Person,1901,2014-01-01,2019-12-31
1902,581476,Person,1902,2014-01-01,2019-12-31
1907,581476,Person,1907,2014-01-01,2019-12-31
1909,581476,Person,1909,2014-01-01,2019-12-31
1910,581476,Person,1910,2014-01-01,2019-12-31
1913,581476,Person,1913,2014-01-01,2019-12-31
1914,581476,Person,1914,2014-01-01,2019-12-31
1918,581476,Person,1918,2014-01-01,2019-12-31
1919,581476,Person,1919,2014-01-01,2019-12-31
1920,581476,Person,1920,2014-01-01,2019-12-31
1921,581476,Person,1921,2014-01-01,2019-12-31
1922,581476,Person,1922,2014-01-01,2019-12-31
1925,581476,Person,1925,2014-01-01,2019-12-31
1927,581476,Person,1927,2014-01-01,2019-12-31
1931,581476,Person,1931,2014-01-01,2019-12-31
1935,581476,Person,1935,2014-01-01,2019-12-31
1937,581476,Person,1937,2014-01-01,2019-12-31
1943,581476,Person,1943,2014-01-01,2019-12-31
1944,581476,Person,1944,2014-01-01,2019-12-31
1946,581476,Person,1946,2014-01-01,2019-12-31
1947,581476,Person,1947,2014-01-01,2019-12-31
1948,581476,Person,1948,2014-01-01,2019-12-31
1950,581476,Person,1950,2014-01-01,2019-12-31
1953,581476,Person,1953,2014-01-01,2019-12-31
1954,581476,Person,1954,2014-01-01,2019-12-31
1955,581476,Person,1955,2014-01-01,2019-12-31
1956,581476,Person,1956,2014-01-01,2019-12-31
1961,581476,Person,1961,2014-01-01,2019-12-31
1963,581476,Person,1963,2014-01-01,2019-12-31
1964,581476,Person,1964,2014-01-01,2019-12-31
1965,581476,Person,1965,2014-01-01,2019-12-31
1967,581476,Person,1967,2014-01-01,2019-12-31
1970,581476,Person,1970,2014-01-01,2019-12-31
1971,581476,Person,1971,2014-01-01,2019-12-31
1973,581476,Person,1973,2014-01-01,2019-12-31
1975,581476,Person,1975,2014-01-01,2019-12-31
1976,581476,Person,1976,2014-01-01,2019-12-31
1980,581476,Person,1980,2014-01-01,2019-12-31
1982,581476,Person,1982,2014-01-01,2019-12-31
1983,581476,Person,1983,2014-01-01,2019-12-31
1984,581476,Person,1984,2014-01-01,2019-12-31
1986,581476,Person,1986,2014-01-01,2019-12-31
1988,581476,Person,1988,2014-01-01,2019-12-31
1990,581476,Person,1990,2014-01-01,2019-12-31
1995,581476,Person,1995,2014-01-01,2019-12-31
1996,581476,Person,1996,2014-01-01,2019-12-31
1997,581476,Person,1997,2014-01-01,2019-12-31
1998,581476,Person,1998,2014-01-01,2019-12-31
1999,581476,Person,1999,2014-01-01,2019-12-31
2003,581476,Person,2003,2014-01-01,2019-12-31
2004,581476,Person,2004,2014-01-01,2019-12-31
2005,581476,Person,2005,2014-01-01,2019-12-31
2006,581476,Person,2006,2014-01-01,2019-12-31
2007,581476,Person,2007,2014-01-01,2019-12-31
2008,581476,Person,2008,2014-01-01,2019-12-31
2011,581476,Person,2011,2014-01-01,2019-12-31
2027,581476,Person,2027,2014-01-01,2019-12-31
2030,581476,Person,2030,2014-01-01,2019-12-31
2031,581476,Person,2031,2014-01-01,2019-12-31
2032,581476,Person,2032,2014-01-01,2019-12-31
2034,581476,Person,2034,2014-01-01,2019-12-31
2035,581476,Person,2035,2014-01-01,2019-12-31
2037,581476,Person,2037,2014-01-01,2019-12-31
2038,581476,Person,2038,2014-01-01,2019-12-31
2040,581476,Person,2040,2014-01-01,2019-12-31
2044,581476,Person,2044,2014-01-01,2019-12-31
2045,581476,Person,2045,2014-01-01,2019-12-31
2047,581476,Person,2047,2014-01-01,2019-12-31
2049,581476,Person,2049,2014-01-01,2019-12-31
2053,581476,Person,2053,2014-01-01,2019-12-31
2054,581476,Person,2054,2014-01-01,2019-12-31
2056,581476,Person,2056,2014-01-01,2019-12-31
2057,581476,Person,2057,2014-01-01,2019-12-31
2058,581476,Person,2058,2014-01-01,2019-12-31
2060,581476,Person,2060,2014-01-01,2019-12-31
2061,581476,Person,2061,2014-01-01,2019-12-31
2063,581476,Person,2063,2014-01-01,2019-12-31
2064,581476,Person,2064,2014-01-01,2019-12-31
2067,581476,Person,2067,2014-01-01,2019-12-31
2070,581476,Person,2070,2014-01-01,2019-12-31
2071,581476,Person,2071,2014-01-01,2019-12-31
2072,581476,Person,2072,2014-01-01,2019-12-31
2074,581476,Person,2074,2014-01-01,2019-12-31
2075,581476,Person,2075,2014-01-01,2019-12-31
2077,581476,Person,2077,2014-01-01,2019-12-31
2079,581476,Person,2079,2014-01-01,2019-12-31
2082,581476,Person,2082,2014-01-01,2019-12-31
2083,581476,Person,2083,2014-01-01,2019-12-31
2084,581476,Person,2084,2014-01-01,2019-12-31
2087,581476,Person,2087,2014-01-01,2019-12-31
2088,581476,Person,2088,2014-01-01,2019-12-31
2089,581476,Person,2089,2014-01-01,2019-12-31
2090,581476,Person,2090,2014-01-01,2019-12-31
2095,581476,Person,2095,2014-01-01,2019-12-31
2097,581476,Person,2097,2014-01-01,2019-12-31
2113,581476,Person,2113,2014-01-01,2019-12-31
2116,581476,Person,2116,2014-01-01,2019-12-31
2120,581476,Person,2120,2014-01-01,2019-12-31
2122,581476,Person,2122,2014-01-01,2019-12-31
2124,581476,Person,2124,2014-01-01,2019-12-31
2125,581476,Person,2125,2014-01-01,2019-12-31
2127,581476,Person,2127,2014-01-01,2019-12-31
2131,581476,Person,2131,2014-01-01,2019-12-31
2133,581476,Person,2133,2014-01-01,2019-12-31
2136,581476,Person,2136,2014-01-01,2019-12-31
2137,581476,Person,2137,2014-01-01,2019-12-31
2138,581476,Person,2138,2014-01-01,2019-12-31
2139,581476,Person,2139,2014-01-01,2019-12-31
2140,581476,Person,2140,2014-01-01,2019-12-31
2143,581476,Person,2143,2014-01-01,2019-12-31
2148,581476,Person,2148,2014-01-01,2019-12-31
2149,581476,Person,2149,2014-01-01,2019-12-31
2150,581476,Person,2150,2014-01-01,2019-12-31
2152,581476,Person,2152,2014-01-01,2019-12-31
2153,581476,Person,2153,2014-01-01,2019-12-31
2156,581476,Person,2156,2014-01-01,2019-12-31
2157,581476,Person,2157,2014-01-01,2019-12-31
2158,581476,Person,2158,2014-01-01,2019-12-31
2160,581476,Person,2160,2014-01-01,2019-12-31
2161,581476,Person,2161,2014-01-01,2019-12-31
2163,581476,Person,2163,2014-01-01,2019-12-31
2166,581476,Person,2166,2014-01-01,2019-12-31
2174,581476,Person,2174,2014-01-01,2019-12-31
2176,581476,Person,2176,2014-01-01,2019-12-31
2178,581476,Person,2178,2014-01-01,2019-12-31
2182,581476,Person,2182,2014-01-01,2019-12-31
2188,581476,Person,2188,2014-01-01,2019-12-31
2191,581476,Person,2191,2014-01-01,2019-12-31
2192,581476,Person,2192,2014-01-01,2019-12-31
2194,581476,Person,2194,2014-01-01,2019-12-31
2196,581476,Person,2196,2014-01-01,2019-12-31
2202,581476,Person,2202,2014-01-01,2019-12-31
2203,581476,Person,2203,2014-01-01,2019-12-31
2207,581476,Person,2207,2014-01-01,2019-12-31
2209,581476,Person,2209,2014-01-01,2019-12-31
2213,581476,Person,2213,2014-01-01,2019-12-31
2216,581476,Person,2216,2014-01-01,2019-12-31
2218,581476,Person,2218,2014-01-01,2019-12-31
2219,581476,Person,2219,2014-01-01,2019-12-31
2221,581476,Person,2221,2014-01-01,2019-12-31
2226,581476,Person,2226,2014-01-01,2019-12-31
2227,581476,Person,2227,2014-01-01,2019-12-31
2228,581476,Person,2228,2014-01-01,2019-12-31
2234,581476,Person,2234,2014-01-01,2019-12-31
2235,581476,Person,2235,2014-01-01,2019-12-31
2237,581476,Person,2237,2014-01-01,2019-12-31
2240,581476,Person,2240,2014-01-01,2019-12-31
2241,581476,Person,2241,2014-01-01,2019-12-31
2242,581476,Person,2242,2014-01-01,2019-12-31
2243,581476,Person,2243,2014-01-01,2019-12-31
2245,581476,Person,2245,2014-01-01,2019-12-31
2247,581476,Person,2247,2014-01-01,2019-12-31
2248,581476,Person,2248,2014-01-01,2019-12-31
2250,581476,Person,2250,2014-01-01,2019-12-31
2254,581476,Person,2254,2014-01-01,2019-12-31
2260,581476,Person,2260,2014-01-01,2019-12-31
2262,581476,Person,2262,2014-01-01,2019-12-31
2263,581476,Person,2263,2014-01-01,2019-12-31
2265,581476,Person,2265,2014-01-01,2019-12-31
2266,581476,Person,2266,2014-01-01,2019-12-31
2268,581476,Person,2268,2014-01-01,2019-12-31
2270,581476,Person,2270,2014-01-01,2019-12-31
