county_ref_id,county_name,state,county_fips,urban_density_category,pm25_baseline_mean,ses_index,centroid_lat,centroid_lon
283,Cass County,CO,CO-039,Suburban,10.4190953049955,44.57,37.8386839148812,-108.118702589414
284,Chester County,CO,CO-040,Suburban,8.92673890046532,85.11,39.9353422667203,-106.682815192814
285,Washington County,CO,CO-041,Suburban,9.38100825391051,33.48,40.2776439943921,-103.263151315141
286,Jefferson County,CO,CO-042,Small Town,8.22604149188666,73.51,37.9903376060777,-107.155665048329
287,Franklin County,CO,CO-043,Small Town,7.48305321802292,80.23,40.5903718745728,-103.709950570983
288,Lincoln County,CO,CO-044,Small Town,7.59035379964332,63.34,39.0499220635938,-108.855281578389
289,Madison County,CO,CO-045,Suburban,9.85919652546072,35.10,39.5025569318076,-102.787420658468
290,Jackson County,CO,CO-046,Small Town,6.22664079524099,55.19,39.1359684810654,-103.781194087475
291,Monroe County,CO,CO-047,Suburban,8.3908765660672,85.80,37.007736940484,-107.271072765867
292,Union County,CO,CO-048,Suburban,11.819877034435,46.32,38.8013463598756,-108.451681554215
293,Clay County,CO,CO-049,Rural,3.63126535494664,30.71,38.3269624775813,-106.650906197999
294,Marion County,CO,CO-050,Suburban,9.28937211724931,75.95,38.1815290040093,-102.047032412349
295,Adams County,CO,CO-051,Suburban,8.61469925362985,16.47,37.0282228109131,-106.254723339064
296,Wayne County,CO,CO-052,Suburban,8.06797694545676,64.54,40.7026146282116,-102.658217936409
297,Greene County,CO,CO-053,Suburban,11.6652732219695,54.08,39.2011213455223,-107.752890331636
298,Warren County,CO,CO-054,Rural,5.51466412820554,83.14,40.4085618322005,-107.250710397073
299,Fayette County,CO,CO-055,Suburban,11.935489534376,87.18,37.488282311574,-103.754056303193
300,Montgomery County,CO,CO-056,Small Town,7.41187952111154,69.20,37.9273640834936,-103.597737661456
301,Lake County,CO,CO-057,Small Town,6.03783982655205,18.08,40.626827203748,-102.522759561852
302,Grant County,CO,CO-058,Suburban,10.0409251983305,80.25,40.727554082361,-104.145426216896
303,Douglas County,CO,CO-059,Small Town,8.80365333744919,23.83,38.9684762998923,-106.25048902079
304,Hamilton County,CO,CO-060,Small Town,7.47991768687475,19.85,39.6149720597417,-104.491921234062
305,Perry County,CO,CO-061,Small Town,8.32317412510541,84.30,40.2476082950427,-107.744866787792
306,Pike County,CO,CO-062,Small Town,8.70880603353021,31.32,40.5126665194395,-108.433732278121
307,Polk County,CO,CO-063,Small Town,8.29906553760383,65.10,39.0749289837211,-102.454812575808
308,Randolph County,CO,CO-064,Small Town,6.28464994389437,40.32,39.4186137643217,-104.229566588473
309,Washington County,CT,CT-001,Suburban,8.00795044251524,87.99,41.4332218973001,-73.5059027599451
310,Jefferson County,CT,CT-002,Suburban,11.1601485561672,74.84,41.8416200298598,-72.4652244756907
311,Franklin County,CT,CT-003,Suburban,10.3547241247449,22.15,41.7840787276492,-72.1783857306365
312,Lincoln County,CT,CT-004,Urban Core,12.5435487529191,36.54,41.3210614749134,-71.9984094604258
313,Madison County,CT,CT-005,Suburban,9.69980057148248,17.02,41.7861690963656,-71.886581107405
314,Jackson County,CT,CT-006,Small Town,6.90962968263448,48.97,41.4599669372051,-73.2471446289901
315,Monroe County,CT,CT-007,Urban Core,13.7719775899698,88.34,41.7894055514655,-72.3696175130181
316,Union County,CT,CT-008,Suburban,8.95904117526709,52.94,41.8443045482741,-72.7321958625923
317,Washington County,DE,DE-001,Suburban,8.68945630266194,42.26,39.5315793622539,-75.1668612931718
318,Jefferson County,DE,DE-002,Urban Core,16.1365581857567,33.07,39.0924426515205,-75.3982838650671
319,Franklin County,DE,DE-003,Suburban,9.56191071351535,10.18,38.646473749953,-75.7144760314465
320,Washington County,FL,FL-001,Small Town,6.99299590846245,37.70,26.6552136850812,-82.0008414894621
321,Jefferson County,FL,FL-002,Urban Core,14.9671496621617,60.05,27.5652184669268,-80.5061018124773
322,Franklin County,FL,FL-003,Suburban,11.6217077503826,91.46,26.2713466925943,-84.8531125723102
323,Lincoln County,FL,FL-004,Suburban,9.93144588559898,72.86,29.4125398965486,-84.5435222357812
324,Madison County,FL,FL-005,Suburban,9.10120437005395,66.56,29.3924603404886,-82.8082544949831
325,Jackson County,FL,FL-006,Small Town,8.03664840623942,86.43,25.9469786495416,-87.4399667834072
326,Monroe County,FL,FL-007,Small Town,6.75699909582172,30.08,28.7006729011882,-85.9356623904808
327,Union County,FL,FL-008,Small Town,7.86701931282507,75.71,28.2302106259964,-83.4701781457276
328,Clay County,FL,FL-009,Suburban,8.04839563182683,81.21,26.5575168243625,-86.0462293299061
329,Marion County,FL,FL-010,Suburban,8.32425451823361,47.42,29.5091880921565,-83.151753065637
330,Adams County,FL,FL-011,Urban Core,14.5933278759959,81.49,28.385848989821,-80.0673078699527
331,Wayne County,FL,FL-012,Small Town,6.93195473279499,50.53,30.3180090939276,-82.6763701504222
332,Greene County,FL,FL-013,Suburban,11.3250395961256,79.51,27.8831016906221,-84.8370332762965
333,Warren County,FL,FL-014,Suburban,8.74293702362307,81.23,24.9978558623736,-86.5158325191695
334,Fayette County,FL,FL-015,Small Town,8.69785843180221,54.02,28.4937820994474,-82.1292206967814
335,Montgomery County,FL,FL-016,Suburban,11.6866082378713,50.95,25.8610348644509,-83.6603003001844
336,Lake County,FL,FL-017,Suburban,11.663699530557,92.81,30.2185059210329,-83.800762005122
337,Grant County,FL,FL-018,Suburban,9.7240671371139,72.18,27.3681664712967,-81.9569801827837
338,Douglas County,FL,FL-019,Small Town,8.60152840800858,21.93,27.9211966608029,-82.9621119971901
339,Hamilton County,FL,FL-020,Small Town,7.56195276032438,14.26,29.5930452403088,-80.7407862113242
340,Perry County,FL,FL-021,Small Town,6.30652788317072,72.59,26.3990762804176,-80.9166921720205
341,Pike County,FL,FL-022,Small Town,6.63200114079479,66.52,30.6050561931155,-83.6476535335208
342,Polk County,FL,FL-023,Suburban,10.7495875682342,50.16,30.1736594350359,-86.3086059267398
343,Randolph County,FL,FL-024,Suburban,10.2102182121958,40.56,24.9269535310213,-86.6861878056904
344,Scott County,FL,FL-025,Small Town,7.36594916308858,23.99,28.3870465510052,-82.1661902582246
345,Clark County,FL,FL-026,Suburban,8.19723835916413,59.16,26.6084740532003,-81.3813071811212
346,Carroll County,FL,FL-027,Suburban,10.8102671485492,93.12,25.5222523288977,-84.0009560859089
347,Harrison County,FL,FL-028,Suburban,10.6197317393175,54.73,28.0859124282138,-80.6815766966053
348,Johnson County,FL,FL-029,Small Town,8.56446779748403,88.02,30.4509986897396,-86.8700036934752
349,Knox County,FL,FL-030,Suburban,9.11302401880506,40.41,27.1766161797729,-86.202564681945
350,Lawrence County,FL,FL-031,Small Town,6.41624743594694,18.45,26.9191814922061,-87.131262615368
351,Morgan County,FL,FL-032,Urban Core,15.204003002843,10.40,26.0665503977886,-80.3364698932923
352,Orange County,FL,FL-033,Suburban,11.9282602383444,73.62,27.1455478696033,-82.0024801476334
353,Ross County,FL,FL-034,Small Town,6.57335207987217,42.96,26.3408884828981,-83.6958403602381
354,Shelby County,FL,FL-035,Suburban,8.37810014205278,61.35,28.4576152738818,-84.9506900542991
355,Sullivan County,FL,FL-036,Small Town,6.32951668548869,87.01,30.9172316742739,-82.5911733996891
356,Wilson County,FL,FL-037,Small Town,6.93614821363659,90.35,30.090809703909,-80.916499934416
357,Benton County,FL,FL-038,Small Town,8.26421535167936,48.51,24.9825973699361,-83.1171044451741
358,Cass County,FL,FL-039,Small Town,7.77506845881276,82.27,24.5204488503483,-84.1275298477161
359,Chester County,FL,FL-040,Small Town,8.89287988722096,78.97,27.0845388812938,-80.7064328081164
360,Washington County,FL,FL-041,Small Town,6.73237899228056,56.62,30.9906743512356,-87.3494132650428
361,Jefferson County,FL,FL-042,Small Town,6.51173427649094,11.01,25.5790068959301,-85.8330038351697
362,Franklin County,FL,FL-043,Suburban,11.200014072142,47.61,30.7038015382305,-83.1934029969058
363,Lincoln County,FL,FL-044,Suburban,8.00800615196854,59.23,27.4034241169173,-80.1838854453406
364,Madison County,FL,FL-045,Small Town,6.25253192276444,12.62,26.4334249864789,-81.0856118353945
365,Jackson County,FL,FL-046,Suburban,10.7048776968796,48.80,26.4077511844967,-81.5964577386444
366,Monroe County,FL,FL-047,Suburban,9.41116005305233,94.33,26.8972507869462,-81.4981690431524
367,Union County,FL,FL-048,Suburban,10.4511293706658,94.39,30.4872861511098,-84.0845273656482
368,Clay County,FL,FL-049,Small Town,7.29600263331527,76.08,25.1976270334104,-82.8584888789632
369,Marion County,FL,FL-050,Suburban,10.7609169802837,31.76,29.0378922571312,-85.5939302407194
370,Adams County,FL,FL-051,Suburban,9.82438668833693,14.01,24.9679931083092,-81.2944730690413
371,Wayne County,FL,FL-052,Suburban,8.48458237169847,79.40,29.204752820274,-85.8051183833242
372,Greene County,FL,FL-053,Small Town,8.37622137305463,57.87,25.3887554529965,-84.2680966485151
373,Warren County,FL,FL-054,Small Town,8.71023298035535,93.88,29.8515883998862,-83.3228346399452
374,Fayette County,FL,FL-055,Suburban,11.1376671373926,39.35,27.3356477400832,-86.5065521966018
375,Montgomery County,FL,FL-056,Suburban,11.2508745535383,70.72,27.1091689075026,-86.7339026706507
376,Lake County,FL,FL-057,Suburban,11.2761599605813,18.02,28.8064415770965,-85.650842448783
377,Grant County,FL,FL-058,Suburban,9.9722419852441,56.90,25.9390340163529,-80.2349203022625
378,Douglas County,FL,FL-059,Suburban,11.3029616588142,71.75,28.253499839433,-82.5947728196124
379,Hamilton County,FL,FL-060,Suburban,9.26746753018596,50.90,30.0255279311655,-85.9032336152842
380,Perry County,FL,FL-061,Suburban,10.4197863986683,90.61,25.1510214246633,-80.5376156326396
381,Pike County,FL,FL-062,Suburban,9.47277082142524,76.65,26.2119003165268,-82.2816437917328
382,Polk County,FL,FL-063,Small Town,6.69060616316332,66.46,24.8896951038833,-81.3328151931187
383,Randolph County,FL,FL-064,Small Town,7.65049464551241,25.00,28.1855075649849,-81.3584610757107
384,Scott County,FL,FL-065,Suburban,10.1250227299079,65.13,28.9523420665936,-80.8288563203049
385,Clark County,FL,FL-066,Suburban,8.4872056839547,45.53,30.0175103114353,-86.7807482285896
386,Carroll County,FL,FL-067,Small Town,7.96817077793967,67.94,25.5301808211382,-84.1619781118465
387,Washington County,GA,GA-001,Small Town,6.44722122784097,74.57,30.8397594021978,-81.4818796654104
388,Jefferson County,GA,GA-002,Suburban,10.3043954527088,44.09,34.122378025549,-85.0135761402452
389,Franklin County,GA,GA-003,Rural,5.73660943361197,75.50,34.8221536360429,-83.0498913300799
390,Lincoln County,GA,GA-004,Small Town,8.75409809340608,91.55,34.2883442744584,-85.5029290156294
391,Madison County,GA,GA-005,Suburban,8.19917837653629,93.46,32.3441711560104,-82.6578471914353
392,Jackson County,GA,GA-006,Small Town,8.13469841954563,24.30,30.9879883270008,-81.5800530348711
393,Monroe County,GA,GA-007,Rural,3.7588827906581,18.21,34.2582638665721,-81.0787111954035
394,Union County,GA,GA-008,Rural,5.91264099098106,86.47,34.9339890018608,-84.5856062001155
395,Clay County,GA,GA-009,Small Town,8.19385007527928,21.53,34.1245998278019,-80.9255670217954
396,Marion County,GA,GA-010,Suburban,11.5096428825595,61.71,30.7407840573059,-84.198762215056
397,Adams County,GA,GA-011,Small Town,8.23271052469368,43.29,32.896652558783,-83.9098217966304
398,Wayne County,GA,GA-012,Suburban,9.22479516949526,31.95,32.3523523557865,-83.6377342735767
399,Greene County,GA,GA-013,Suburban,8.66105176473948,11.38,31.4188831384144,-84.8275616518232
400,Warren County,GA,GA-014,Rural,3.84507238417185,27.05,30.6900091531719,-82.0186889931826
401,Fayette County,GA,GA-015,Small Town,6.62187399298947,41.73,31.0793068060151,-80.9187188140684
402,Montgomery County,GA,GA-016,Small Town,8.52921128148792,66.02,30.5226305077178,-82.5190063650029
403,Lake County,GA,GA-017,Small Town,8.51945360923528,89.48,33.9461306771619,-83.2557054728505
404,Grant County,GA,GA-018,Suburban,9.45524860556612,11.41,34.1384772621753,-81.1220233705969
405,Douglas County,GA,GA-019,Small Town,6.54244457985723,48.20,30.4576614605179,-82.5570767817283
406,Hamilton County,GA,GA-020,Suburban,10.401903290667,55.59,31.4983118256491,-82.8224391861013
407,Perry County,GA,GA-021,Suburban,11.5714444161195,66.57,34.7589738246706,-82.183270212331
408,Pike County,GA,GA-022,Small Town,8.2232861561208,57.63,33.1449462896034,-84.2257398100175
409,Polk County,GA,GA-023,Suburban,11.1210839335681,47.51,34.6776015797315,-85.1709863499441
410,Randolph County,GA,GA-024,Small Town,6.34077797311245,18.42,31.7755406008726,-82.9874349612085
411,Scott County,GA,GA-025,Small Town,6.98040373055614,37.77,32.2504802347032,-82.6193104596052
412,Clark County,GA,GA-026,Small Town,8.18273409867633,53.87,32.1576874246613,-85.0010867961679
413,Carroll County,GA,GA-027,Suburban,10.526754663477,83.46,32.2479579357467,-82.5648998416919
414,Harrison County,GA,GA-028,Small Town,6.23066850961707,62.81,33.1740443761342,-81.8410327361916
415,Johnson County,GA,GA-029,Rural,5.90642103167762,15.32,32.214003747847,-85.5982983142025
416,Knox County,GA,GA-030,Suburban,8.26141253085357,22.95,33.7630229731807,-84.161253953834
417,Lawrence County,GA,GA-031,Suburban,9.33455956828176,86.40,32.1409435295205,-83.1774717103874
418,Morgan County,GA,GA-032,Small Town,8.9424228968105,31.44,33.8043618965534,-84.0767567435566
419,Orange County,GA,GA-033,Suburban,9.05559860448762,83.06,31.7190362962411,-81.4709814743588
420,Ross County,GA,GA-034,Small Town,6.18353490295408,37.01,32.1728360804032,-83.6304000761603
421,Shelby County,GA,GA-035,Small Town,6.1804705475691,77.77,33.8722054505706,-84.5039870490974
422,Sullivan County,GA,GA-036,Rural,6.38835532136229,11.03,32.0556281139269,-81.6594567560179
423,Wilson County,GA,GA-037,Suburban,11.3915238920071,54.38,33.7671097870976,-81.2634826566775
424,Benton County,GA,GA-038,Small Town,8.61572674103702,17.70,33.3917155682231,-81.226684940984
425,Cass County,GA,GA-039,Small Town,6.36706845281087,90.68,31.2379365339168,-81.100343715794
426,Chester County,GA,GA-040,Small Town,6.03751372564305,54.40,33.5637098352647,-81.8983331154872
427,Washington County,GA,GA-041,Small Town,6.69777844603589,83.45,32.1647384746998,-81.2389240069688
428,Jefferson County,GA,GA-042,Suburban,10.1078751590425,53.96,33.9521453418631,-82.0190918767912
429,Franklin County,GA,GA-043,Small Town,8.15776853499282,58.45,30.7547159191959,-84.9941245700796
430,Lincoln County,GA,GA-044,Suburban,11.9038240069977,42.42,33.408789205233,-80.9427739063093
431,Madison County,GA,GA-045,Small Town,8.60565847411013,94.25,30.928774396386,-85.4586813900412
432,Jackson County,GA,GA-046,Small Town,7.83682645489383,92.61,33.5431723434902,-82.7001684298252
433,Monroe County,GA,GA-047,Suburban,9.46074512754394,52.81,34.8968904156627,-83.2110374740789
434,Union County,GA,GA-048,Small Town,7.19405882226033,10.45,34.2176051713178,-85.4686554518761
435,Clay County,GA,GA-049,Small Town,6.01050792756465,49.55,34.0417668637774,-81.8616941646027
436,Marion County,GA,GA-050,Small Town,6.65749393688849,57.97,30.7332817884554,-83.9221374928354
437,Adams County,GA,GA-051,Rural,5.05418383167447,49.19,31.8867868202605,-85.4058236864261
438,Wayne County,GA,GA-052,Small Town,7.76506650535172,60.82,33.8657745823267,-85.374277818232
439,Greene County,GA,GA-053,Suburban,10.2935279143417,85.31,32.484468145746,-82.8219946013925
440,Warren County,GA,GA-054,Small Town,7.68779400673147,22.25,34.5965207905737,-81.4966126682988
441,Fayette County,GA,GA-055,Suburban,11.2522340363195,87.39,31.576671993222,-82.9883959174766
442,Montgomery County,GA,GA-056,Small Town,7.41487652215301,87.35,33.3691218072831,-81.1587807855926
443,Lake County,GA,GA-057,Small Town,7.10339148480462,58.46,32.0538230877736,-83.7527994569041
444,Grant County,GA,GA-058,Small Town,8.72760703871929,65.29,30.6214676287738,-83.5163546296741
445,Douglas County,GA,GA-059,Small Town,6.73306742724972,79.24,33.6764515527804,-81.2851391556592
446,Hamilton County,GA,GA-060,Suburban,8.33716062411069,15.43,32.619519867592,-83.5682977764716
447,Perry County,GA,GA-061,Suburban,9.2113435288552,22.16,33.8979903808705,-81.5909119301574
448,Pike County,GA,GA-062,Small Town,6.88216111808138,72.76,34.8732226145318,-83.762105912071
449,Polk County,GA,GA-063,Small Town,8.02685036102922,67.95,32.2007551553306,-85.5300936153437
450,Randolph County,GA,GA-064,Small Town,6.07932363072307,57.22,31.9000662712935,-84.6208382908529
451,Scott County,GA,GA-065,Small Town,7.89817449039851,92.00,33.3950365145742,-83.3789737424946
452,Clark County,GA,GA-066,Suburban,10.1523729452719,17.51,33.4274824069467,-84.0517032239111
453,Carroll County,GA,GA-067,Small Town,6.31360263068948,16.65,32.2531688877491,-81.0702998862392
454,Harrison County,GA,GA-068,Suburban,10.2180767410984,39.57,32.7053373103416,-81.3458141671472
455,Johnson County,GA,GA-069,Rural,6.19274004461866,70.01,33.8612681958977,-84.2886497502461
456,Knox County,GA,GA-070,Small Town,7.52267119412029,85.53,30.8789342124199,-82.8141672251121
457,Lawrence County,GA,GA-071,Rural,4.01710609598393,28.51,34.0637895407678,-83.0699225401581
458,Morgan County,GA,GA-072,Rural,6.32742937689852,43.27,34.294931204577,-81.5657080269328
459,Orange County,GA,GA-073,Rural,4.11598248365176,64.59,31.1531284351393,-82.6784623889159
460,Ross County,GA,GA-074,Suburban,10.2781242409681,20.57,33.8619194670433,-85.0108680915804
461,Shelby County,GA,GA-075,Suburban,9.88829454553911,37.83,31.0852622364934,-81.64364176118
462,Sullivan County,GA,GA-076,Suburban,10.6620816973224,93.92,31.9041305464767,-83.4231467717845
463,Wilson County,GA,GA-077,Suburban,11.2325573636887,34.85,33.4883835006666,-81.3341134712961
464,Benton County,GA,GA-078,Rural,3.57100885080971,73.57,32.4765140073621,-81.4621807821147
465,Cass County,GA,GA-079,Suburban,9.1437364982635,80.04,32.9837481848961,-81.076441303553
466,Chester County,GA,GA-080,Small Town,8.97261681038012,67.59,30.6458506215691,-82.9713983833536
467,Washington County,GA,GA-081,Small Town,7.71085398502122,52.09,31.7164461351478,-83.3021494404179
468,Jefferson County,GA,GA-082,Small Town,7.59007669644555,66.64,30.6147811270953,-84.2269681824618
469,Franklin County,GA,GA-083,Rural,5.02848829523785,30.71,32.2086567796912,-85.2415828717954
470,Lincoln County,GA,GA-084,Small Town,6.95863634301913,31.36,31.8456220248337,-83.6607962076503
