variable_source_id,geom_dependency_uuid,variable_name,variable_desc,data_source_uuid,attr_spec
294,10257,Area Deprivation Index National Percentile Ranking for Rhode Island, "National percentile rankings at the block group level from 1 to 100. The percentiles are constructed by ranking the ADI from low to high for the nation and grouping the block groups/neighborhoods into bins corresponding to each 1% range of the ADI. Group 1 is the lowest ADI and group 100 is the highest ADI. A block group with a ranking of 1 indicates the lowest level of ""disadvantage"" within the nation and an ADI with a ranking of 100 indicates the highest level of ""disadvantage"".",6000,"{""stage_transform"":[""dplyr::filter(staged,startsWith(GISJOIN, 'G44'))"",""dplyr::mutate(staged,geom_join_column=stringr::str_pad(FIPS,width=12,pad=0),attr_start_date=as.Date('2021-01-01'),attr_end_date=as.Date('2021-12-31'),value_as_number=as.integer(ADI_NATRANK),value_as_string=ADI_NATRANK,unit_concept_id=8554,attr_source_value='ADI National Percentile Rank',value_source_value=ADI_NATRANK)""]}"
394,10257,Area Deprivation Index State Decile Ranking for Rhode Island, "State deciles are constructed by ranking the ADI from low to high for each state alone without consideration of national ADIs. Group 1 is the lowest ADI (least disadvantaged) and 10 is the highest ADI (most disadvantaged).",6000,"{""stage_transform"":[""dplyr::filter(staged,startsWith(GISJOIN, 'G44'))"",""dplyr::mutate(staged,geom_join_column=stringr::str_pad(FIPS,width=12,pad=0),attr_start_date=as.Date('2021-01-01'),attr_end_date=as.Date('2021-12-31'),value_as_number=as.integer(ADI_STATERNK),value_as_string=ADI_STATERNK,unit_concept_id=0,attr_source_value='ADI State Decile Rank',value_source_value=ADI_STATERNK)""]}"
295,10258,Area Deprivation Index National Percentile Ranking for South Carolina, "National percentile rankings at the block group level from 1 to 100. The percentiles are constructed by ranking the ADI from low to high for the nation and grouping the block groups/neighborhoods into bins corresponding to each 1% range of the ADI. Group 1 is the lowest ADI and group 100 is the highest ADI. A block group with a ranking of 1 indicates the lowest level of ""disadvantage"" within the nation and an ADI with a ranking of 100 indicates the highest level of ""disadvantage"".",6000,"{""stage_transform"":[""dplyr::filter(staged,startsWith(GISJOIN, 'G45'))"",""dplyr::mutate(staged,geom_join_column=stringr::str_pad(FIPS,width=12,pad=0),attr_start_date=as.Date('2021-01-01'),attr_end_date=as.Date('2021-12-31'),value_as_number=as.integer(ADI_NATRANK),value_as_string=ADI_NATRANK,unit_concept_id=8554,attr_source_value='ADI National Percentile Rank',value_source_value=ADI_NATRANK)""]}"
395,10258,Area Deprivation Index State Decile Ranking for South Carolina, "State deciles are constructed by ranking the ADI from low to high for each state alone without consideration of national ADIs. Group 1 is the lowest ADI (least disadvantaged) and 10 is the highest ADI (most disadvantaged).",6000,"{""stage_transform"":[""dplyr::filter(staged,startsWith(GISJOIN, 'G45'))"",""dplyr::mutate(staged,geom_join_column=stringr::str_pad(FIPS,width=12,pad=0),attr_start_date=as.Date('2021-01-01'),attr_end_date=as.Date('2021-12-31'),value_as_number=as.integer(ADI_STATERNK),value_as_string=ADI_STATERNK,unit_concept_id=0,attr_source_value='ADI State Decile Rank',value_source_value=ADI_STATERNK)""]}"
296,10259,Area Deprivation Index National Percentile Ranking for South Dakota, "National percentile rankings at the block group level from 1 to 100. The percentiles are constructed by ranking the ADI from low to high for the nation and grouping the block groups/neighborhoods into bins corresponding to each 1% range of the ADI. Group 1 is the lowest ADI and group 100 is the highest ADI. A block group with a ranking of 1 indicates the lowest level of ""disadvantage"" within the nation and an ADI with a ranking of 100 indicates the highest level of ""disadvantage"".",6000,"{""stage_transform"":[""dplyr::filter(staged,startsWith(GISJOIN, 'G46'))"",""dplyr::mutate(staged,geom_join_column=stringr::str_pad(FIPS,width=12,pad=0),attr_start_date=as.Date('2021-01-01'),attr_end_date=as.Date('2021-12-31'),value_as_number=as.integer(ADI_NATRANK),value_as_string=ADI_NATRANK,unit_concept_id=8554,attr_source_value='ADI National Percentile Rank',value_source_value=ADI_NATRANK)""]}"
396,10259,Area Deprivation Index State Decile Ranking for South Dakota, "State deciles are constructed by ranking the ADI from low to high for each state alone without consideration of national ADIs. Group 1 is the lowest ADI (least disadvantaged) and 10 is the highest ADI (most disadvantaged).",6000,"{""stage_transform"":[""dplyr::filter(staged,startsWith(GISJOIN, 'G46'))"",""dplyr::mutate(staged,geom_join_column=stringr::str_pad(FIPS,width=12,pad=0),attr_start_date=as.Date('2021-01-01'),attr_end_date=as.Date('2021-12-31'),value_as_number=as.integer(ADI_STATERNK),value_as_string=ADI_STATERNK,unit_concept_id=0,attr_source_value='ADI State Decile Rank',value_source_value=ADI_STATERNK)""]}"
297,10260,Area Deprivation Index National Percentile Ranking for Tennessee, "National percentile rankings at the block group level from 1 to 100. The percentiles are constructed by ranking the ADI from low to high for the nation and grouping the block groups/neighborhoods into bins corresponding to each 1% range of the ADI. Group 1 is the lowest ADI and group 100 is the highest ADI. A block group with a ranking of 1 indicates the lowest level of ""disadvantage"" within the nation and an ADI with a ranking of 100 indicates the highest level of ""disadvantage"".",6000,"{""stage_transform"":[""dplyr::filter(staged,startsWith(GISJOIN, 'G47'))"",""dplyr::mutate(staged,geom_join_column=stringr::str_pad(FIPS,width=12,pad=0),attr_start_date=as.Date('2021-01-01'),attr_end_date=as.Date('2021-12-31'),value_as_number=as.integer(ADI_NATRANK),value_as_string=ADI_NATRANK,unit_concept_id=8554,attr_source_value='ADI National Percentile Rank',value_source_value=ADI_NATRANK)""]}"
397,10260,Area Deprivation Index State Decile Ranking for Tennessee, "State deciles are constructed by ranking the ADI from low to high for each state alone without consideration of national ADIs. Group 1 is the lowest ADI (least disadvantaged) and 10 is the highest ADI (most disadvantaged).",6000,"{""stage_transform"":[""dplyr::filter(staged,startsWith(GISJOIN, 'G47'))"",""dplyr::mutate(staged,geom_join_column=stringr::str_pad(FIPS,width=12,pad=0),attr_start_date=as.Date('2021-01-01'),attr_end_date=as.Date('2021-12-31'),value_as_number=as.integer(ADI_STATERNK),value_as_string=ADI_STATERNK,unit_concept_id=0,attr_source_value='ADI State Decile Rank',value_source_value=ADI_STATERNK)""]}"
298,10261,Area Deprivation Index National Percentile Ranking for Texas, "National percentile rankings at the block group level from 1 to 100. The percentiles are constructed by ranking the ADI from low to high for the nation and grouping the block groups/neighborhoods into bins corresponding to each 1% range of the ADI. Group 1 is the lowest ADI and group 100 is the highest ADI. A block group with a ranking of 1 indicates the lowest level of ""disadvantage"" within the nation and an ADI with a ranking of 100 indicates the highest level of ""disadvantage"".",6000,"{""stage_transform"":[""dplyr::filter(staged,startsWith(GISJOIN, 'G48'))"",""dplyr::mutate(staged,geom_join_column=stringr::str_pad(FIPS,width=12,pad=0),attr_start_date=as.Date('2021-01-01'),attr_end_date=as.Date('2021-12-31'),value_as_number=as.integer(ADI_NATRANK),value_as_string=ADI_NATRANK,unit_concept_id=8554,attr_source_value='ADI National Percentile Rank',value_source_value=ADI_NATRANK)""]}"
398,10261,Area Deprivation Index State Decile Ranking for Texas, "State deciles are constructed by ranking the ADI from low to high for each state alone without consideration of national ADIs. Group 1 is the lowest ADI (least disadvantaged) and 10 is the highest ADI (most disadvantaged).",6000,"{""stage_transform"":[""dplyr::filter(staged,startsWith(GISJOIN, 'G48'))"",""dplyr::mutate(staged,geom_join_column=stringr::str_pad(FIPS,width=12,pad=0),attr_start_date=as.Date('2021-01-01'),attr_end_date=as.Date('2021-12-31'),value_as_number=as.integer(ADI_STATERNK),value_as_string=ADI_STATERNK,unit_concept_id=0,attr_source_value='ADI State Decile Rank',value_source_value=ADI_STATERNK)""]}"
299,10262,Area Deprivation Index National Percentile Ranking for Utah, "National percentile rankings at the block group level from 1 to 100. The percentiles are constructed by ranking the ADI from low to high for the nation and grouping the block groups/neighborhoods into bins corresponding to each 1% range of the ADI. Group 1 is the lowest ADI and group 100 is the highest ADI. A block group with a ranking of 1 indicates the lowest level of ""disadvantage"" within the nation and an ADI with a ranking of 100 indicates the highest level of ""disadvantage"".",6000,"{""stage_transform"":[""dplyr::filter(staged,startsWith(GISJOIN, 'G49'))"",""dplyr::mutate(staged,geom_join_column=stringr::str_pad(FIPS,width=12,pad=0),attr_start_date=as.Date('2021-01-01'),attr_end_date=as.Date('2021-12-31'),value_as_number=as.integer(ADI_NATRANK),value_as_string=ADI_NATRANK,unit_concept_id=8554,attr_source_value='ADI National Percentile Rank',value_source_value=ADI_NATRANK)""]}"
399,10262,Area Deprivation Index State Decile Ranking for Utah, "State deciles are constructed by ranking the ADI from low to high for each state alone without consideration of national ADIs. Group 1 is the lowest ADI (least disadvantaged) and 10 is the highest ADI (most disadvantaged).",6000,"{""stage_transform"":[""dplyr::filter(staged,startsWith(GISJOIN, 'G49'))"",""dplyr::mutate(staged,geom_join_column=stringr::str_pad(FIPS,width=12,pad=0),attr_start_date=as.Date('2021-01-01'),attr_end_date=as.Date('2021-12-31'),value_as_number=as.integer(ADI_STATERNK),value_as_string=ADI_STATERNK,unit_concept_id=0,attr_source_value='ADI State Decile Rank',value_source_value=ADI_STATERNK)""]}"
300,10263,Area Deprivation Index National Percentile Ranking for Vermont, "National percentile rankings at the block group level from 1 to 100. The percentiles are constructed by ranking the ADI from low to high for the nation and grouping the block groups/neighborhoods into bins corresponding to each 1% range of the ADI. Group 1 is the lowest ADI and group 100 is the highest ADI. A block group with a ranking of 1 indicates the lowest level of ""disadvantage"" within the nation and an ADI with a ranking of 100 indicates the highest level of ""disadvantage"".",6000,"{""stage_transform"":[""dplyr::filter(staged,startsWith(GISJOIN, 'G50'))"",""dplyr::mutate(staged,geom_join_column=stringr::str_pad(FIPS,width=12,pad=0),attr_start_date=as.Date('2021-01-01'),attr_end_date=as.Date('2021-12-31'),value_as_number=as.integer(ADI_NATRANK),value_as_string=ADI_NATRANK,unit_concept_id=8554,attr_source_value='ADI National Percentile Rank',value_source_value=ADI_NATRANK)""]}"
400,10263,Area Deprivation Index State Decile Ranking for Vermont, "State deciles are constructed by ranking the ADI from low to high for each state alone without consideration of national ADIs. Group 1 is the lowest ADI (least disadvantaged) and 10 is the highest ADI (most disadvantaged).",6000,"{""stage_transform"":[""dplyr::filter(staged,startsWith(GISJOIN, 'G50'))"",""dplyr::mutate(staged,geom_join_column=stringr::str_pad(FIPS,width=12,pad=0),attr_start_date=as.Date('2021-01-01'),attr_end_date=as.Date('2021-12-31'),value_as_number=as.integer(ADI_STATERNK),value_as_string=ADI_STATERNK,unit_concept_id=0,attr_source_value='ADI State Decile Rank',value_source_value=ADI_STATERNK)""]}"
301,10264,Area Deprivation Index National Percentile Ranking for Virginia, "National percentile rankings at the block group level from 1 to 101. The percentiles are constructed by ranking the ADI from low to high for the nation and grouping the block groups/neighborhoods into bins corresponding to each 1% range of the ADI. Group 1 is the lowest ADI and group 100 is the highest ADI. A block group with a ranking of 1 indicates the lowest level of ""disadvantage"" within the nation and an ADI with a ranking of 100 indicates the highest level of ""disadvantage"".",6000,"{""stage_transform"":[""dplyr::filter(staged,startsWith(GISJOIN, 'G51'))"",""dplyr::mutate(staged,geom_join_column=stringr::str_pad(FIPS,width=12,pad=0),attr_start_date=as.Date('2021-01-01'),attr_end_date=as.Date('2021-12-31'),value_as_number=as.integer(ADI_NATRANK),value_as_string=ADI_NATRANK,unit_concept_id=8554,attr_source_value='ADI National Percentile Rank',value_source_value=ADI_NATRANK)""]}"
401,10264,Area Deprivation Index State Decile Ranking for Virginia, "State deciles are constructed by ranking the ADI from low to high for eac1 state alone without consideration of national ADIs. Group 1 is the lowest ADI (least disadvantaged) and 10 is the highest ADI (most disadvantaged).",6000,"{""stage_transform"":[""dplyr::filter(staged,startsWith(GISJOIN, 'G51'))"",""dplyr::mutate(staged,geom_join_column=stringr::str_pad(FIPS,width=12,pad=0),attr_start_date=as.Date('2021-01-01'),attr_end_date=as.Date('2021-12-31'),value_as_number=as.integer(ADI_STATERNK),value_as_string=ADI_STATERNK,unit_concept_id=0,attr_source_value='ADI State Decile Rank',value_source_value=ADI_STATERNK)""]}"
302,10265,Area Deprivation Index National Percentile Ranking for Virgin Islands, "National percentile rankings at the block group level from 1 to 102. The percentiles are constructed by ranking the ADI from low to high for the nation and grouping the block groups/neighborhoods into bins corresponding to each 1% range of the ADI. Group 1 is the lowest ADI and group 100 is the highest ADI. A block group with a ranking of 1 indicates the lowest level of ""disadvantage"" within the nation and an ADI with a ranking of 100 indicates the highest level of ""disadvantage"".",6000,"{""stage_transform"":[""dplyr::filter(staged,startsWith(GISJOIN, 'G52'))"",""dplyr::mutate(staged,geom_join_column=stringr::str_pad(FIPS,width=12,pad=0),attr_start_date=as.Date('2021-01-01'),attr_end_date=as.Date('2021-12-31'),value_as_number=as.integer(ADI_NATRANK),value_as_string=ADI_NATRANK,unit_concept_id=8554,attr_source_value='ADI National Percentile Rank',value_source_value=ADI_NATRANK)""]}"
402,10265,Area Deprivation Index State Decile Ranking for Virgin Islands, "State deciles are constructed by ranking the ADI from low to high for eac2 state alone without consideration of national ADIs. Group 1 is the lowest ADI (least disadvantaged) and 10 is the highest ADI (most disadvantaged).",6000,"{""stage_transform"":[""dplyr::filter(staged,startsWith(GISJOIN, 'G52'))"",""dplyr::mutate(staged,geom_join_column=stringr::str_pad(FIPS,width=12,pad=0),attr_start_date=as.Date('2021-01-01'),attr_end_date=as.Date('2021-12-31'),value_as_number=as.integer(ADI_STATERNK),value_as_string=ADI_STATERNK,unit_concept_id=0,attr_source_value='ADI State Decile Rank',value_source_value=ADI_STATERNK)""]}"
303,10266,Area Deprivation Index National Percentile Ranking for Washington, "National percentile rankings at the block group level from 1 to 103. The percentiles are constructed by ranking the ADI from low to high for the nation and grouping the block groups/neighborhoods into bins corresponding to each 1% range of the ADI. Group 1 is the lowest ADI and group 100 is the highest ADI. A block group with a ranking of 1 indicates the lowest level of ""disadvantage"" within the nation and an ADI with a ranking of 100 indicates the highest level of ""disadvantage"".",6000,"{""stage_transform"":[""dplyr::filter(staged,startsWith(GISJOIN, 'G53'))"",""dplyr::mutate(staged,geom_join_column=stringr::str_pad(FIPS,width=12,pad=0),attr_start_date=as.Date('2021-01-01'),attr_end_date=as.Date('2021-12-31'),value_as_number=as.integer(ADI_NATRANK),value_as_string=ADI_NATRANK,unit_concept_id=8554,attr_source_value='ADI National Percentile Rank',value_source_value=ADI_NATRANK)""]}"
403,10266,Area Deprivation Index State Decile Ranking for Washington, "State deciles are constructed by ranking the ADI from low to high for eac3 state alone without consideration of national ADIs. Group 1 is the lowest ADI (least disadvantaged) and 10 is the highest ADI (most disadvantaged).",6000,"{""stage_transform"":[""dplyr::filter(staged,startsWith(GISJOIN, 'G53'))"",""dplyr::mutate(staged,geom_join_column=stringr::str_pad(FIPS,width=12,pad=0),attr_start_date=as.Date('2021-01-01'),attr_end_date=as.Date('2021-12-31'),value_as_number=as.integer(ADI_STATERNK),value_as_string=ADI_STATERNK,unit_concept_id=0,attr_source_value='ADI State Decile Rank',value_source_value=ADI_STATERNK)""]}"
304,10267,Area Deprivation Index National Percentile Ranking for West Virginia, "National percentile rankings at the block group level from 1 to 104. The percentiles are constructed by ranking the ADI from low to high for the nation and grouping the block groups/neighborhoods into bins corresponding to each 1% range of the ADI. Group 1 is the lowest ADI and group 100 is the highest ADI. A block group with a ranking of 1 indicates the lowest level of ""disadvantage"" within the nation and an ADI with a ranking of 100 indicates the highest level of ""disadvantage"".",6000,"{""stage_transform"":[""dplyr::filter(staged,startsWith(GISJOIN, 'G54'))"",""dplyr::mutate(staged,geom_join_column=stringr::str_pad(FIPS,width=12,pad=0),attr_start_date=as.Date('2021-01-01'),attr_end_date=as.Date('2021-12-31'),value_as_number=as.integer(ADI_NATRANK),value_as_string=ADI_NATRANK,unit_concept_id=8554,attr_source_value='ADI National Percentile Rank',value_source_value=ADI_NATRANK)""]}"
404,10267,Area Deprivation Index State Decile Ranking for West Virginia, "State deciles are constructed by ranking the ADI from low to high for eac4 state alone without consideration of national ADIs. Group 1 is the lowest ADI (least disadvantaged) and 10 is the highest ADI (most disadvantaged).",6000,"{""stage_transform"":[""dplyr::filter(staged,startsWith(GISJOIN, 'G54'))"",""dplyr::mutate(staged,geom_join_column=stringr::str_pad(FIPS,width=12,pad=0),attr_start_date=as.Date('2021-01-01'),attr_end_date=as.Date('2021-12-31'),value_as_number=as.integer(ADI_STATERNK),value_as_string=ADI_STATERNK,unit_concept_id=0,attr_source_value='ADI State Decile Rank',value_source_value=ADI_STATERNK)""]}"
305,10268,Area Deprivation Index National Percentile Ranking for Wisconsin, "National percentile rankings at the block group level from 1 to 105. The percentiles are constructed by ranking the ADI from low to high for the nation and grouping the block groups/neighborhoods into bins corresponding to each 1% range of the ADI. Group 1 is the lowest ADI and group 100 is the highest ADI. A block group with a ranking of 1 indicates the lowest level of ""disadvantage"" within the nation and an ADI with a ranking of 100 indicates the highest level of ""disadvantage"".",6000,"{""stage_transform"":[""dplyr::filter(staged,startsWith(GISJOIN, 'G55'))"",""dplyr::mutate(staged,geom_join_column=stringr::str_pad(FIPS,width=12,pad=0),attr_start_date=as.Date('2021-01-01'),attr_end_date=as.Date('2021-12-31'),value_as_number=as.integer(ADI_NATRANK),value_as_string=ADI_NATRANK,unit_concept_id=8554,attr_source_value='ADI National Percentile Rank',value_source_value=ADI_NATRANK)""]}"
405,10268,Area Deprivation Index State Decile Ranking for Wisconsin, "State deciles are constructed by ranking the ADI from low to high for eac5 state alone without consideration of national ADIs. Group 1 is the lowest ADI (least disadvantaged) and 10 is the highest ADI (most disadvantaged).",6000,"{""stage_transform"":[""dplyr::filter(staged,startsWith(GISJOIN, 'G55'))"",""dplyr::mutate(staged,geom_join_column=stringr::str_pad(FIPS,width=12,pad=0),attr_start_date=as.Date('2021-01-01'),attr_end_date=as.Date('2021-12-31'),value_as_number=as.integer(ADI_STATERNK),value_as_string=ADI_STATERNK,unit_concept_id=0,attr_source_value='ADI State Decile Rank',value_source_value=ADI_STATERNK)""]}"
306,10269,Area Deprivation Index National Percentile Ranking for Wyoming, "National percentile rankings at the block group level from 1 to 105. The percentiles are constructed by ranking the ADI from low to high for the nation and grouping the block groups/neighborhoods into bins corresponding to each 1% range of the ADI. Group 1 is the lowest ADI and group 100 is the highest ADI. A block group with a ranking of 1 indicates the lowest level of ""disadvantage"" within the nation and an ADI with a ranking of 100 indicates the highest level of ""disadvantage"".",6000,"{""stage_transform"":[""dplyr::filter(staged,startsWith(GISJOIN, 'G56'))"",""dplyr::mutate(staged,geom_join_column=stringr::str_pad(FIPS,width=12,pad=0),attr_start_date=as.Date('2021-01-01'),attr_end_date=as.Date('2021-12-31'),value_as_number=as.integer(ADI_NATRANK),value_as_string=ADI_NATRANK,unit_concept_id=8554,attr_source_value='ADI National Percentile Rank',value_source_value=ADI_NATRANK)""]}"
406,10269,Area Deprivation Index State Decile Ranking for Wyoming, "State deciles are constructed by ranking the ADI from low to high for eac5 state alone without consideration of national ADIs. Group 1 is the lowest ADI (least disadvantaged) and 10 is the highest ADI (most disadvantaged).",6000,"{""stage_transform"":[""dplyr::filter(staged,startsWith(GISJOIN, 'G56'))"",""dplyr::mutate(staged,geom_join_column=stringr::str_pad(FIPS,width=12,pad=0),attr_start_date=as.Date('2021-01-01'),attr_end_date=as.Date('2021-12-31'),value_as_number=as.integer(ADI_STATERNK),value_as_string=ADI_STATERNK,unit_concept_id=0,attr_source_value='ADI State Decile Rank',value_source_value=ADI_STATERNK)""]}"
