county_ref_id,county_name,state,urban_density_category,pm25_baseline_mean,ses_index,centroid_lat,centroid_lon,patient_count
1221,Madison County,MA,Suburban,9.73,33.3,41.727,-70.028,5
876,Union County,IA,Suburban,9.73,60.5,41.392,-92.664,5
2284,Jefferson County,PA,Small Town,7.65,18.8,39.794,-78.217,5
1751,Jackson County,NV,Small Town,6.86,52.4,39.409,-115.307,5
116,Madison County,AR,Small Town,7.81,28.2,36.410,-93.005,5
2941,Harrison County,WA,Suburban,10.17,77.0,48.283,-117.356,5
1965,Wilson County,NC,Rural,6.13,69.6,36.564,-76.295,5
2264,Pike County,PA,Small Town,8.26,24.9,40.656,-78.981,5
1415,Fayette County,MS,Small Town,7.21,69.3,34.130,-89.908,5
2203,Ross County,OK,Suburban,8.64,72.1,34.169,-94.994,5
296,Wayne County,CO,Suburban,11.32,23.3,37.187,-105.131,5
438,Wayne County,GA,Small Town,7.21,12.0,34.578,-84.408,5
497,Lawrence County,GA,Rural,4.93,36.5,31.694,-83.858,5
516,Marion County,GA,Suburban,10.29,12.9,34.361,-81.232,5
2564,Franklin County,TX,Suburban,8.47,52.2,31.984,-96.791,5
2114,Orange County,OH,Small Town,6.20,64.1,40.425,-82.014,5
2075,Ross County,OH,Suburban,9.62,27.9,40.104,-84.665,5
1949,Perry County,NC,Suburban,11.86,68.6,34.619,-75.854,5
2727,Jackson County,TX,Small Town,7.44,33.7,35.722,-101.412,5
2986,Ross County,WV,Small Town,7.90,47.8,37.387,-78.522,5
1215,Polk County,MD,Suburban,10.74,53.9,38.628,-77.849,5
2470,Lincoln County,TN,Small Town,6.49,12.9,36.569,-86.089,5
2252,Marion County,PA,Suburban,10.04,84.2,41.846,-79.962,5
1151,Cass Parish,LA,Suburban,11.63,42.2,32.555,-92.454,5
1864,Benton County,NY,Suburban,9.20,17.4,44.339,-74.038,5
378,Douglas County,FL,Small Town,6.33,84.1,26.697,-82.561,5
2618,Lake County,TX,Suburban,11.77,43.1,26.447,-102.723,5
872,Lincoln County,IA,Suburban,11.67,80.4,43.197,-93.933,5
2629,Harrison County,TX,Small Town,6.39,44.3,26.192,-94.086,5
1633,Wilson County,MT,Small Town,6.22,44.5,48.218,-107.139,5
1467,Carroll County,MS,Rural,6.05,44.7,31.905,-91.511,5
525,Douglas County,GA,Suburban,8.29,94.2,32.256,-84.214,5
2108,Carroll County,OH,Small Town,7.19,90.2,40.052,-82.091,5
1500,Grant County,MO,Suburban,10.31,74.2,36.652,-91.408,5
2406,Jackson County,SD,Small Town,6.62,68.6,43.308,-97.806,5
2319,Madison County,SC,Small Town,7.61,32.4,32.416,-82.116,5
2370,Marion County,SD,Rural,5.01,61.3,42.992,-98.443,5
1079,Monroe County,KY,Suburban,10.75,29.2,38.918,-89.255,5
1269,Cass County,MI,Suburban,9.57,48.3,47.699,-86.029,5
2190,Perry County,OK,Small Town,7.51,58.0,34.355,-99.537,5
581,Lawrence County,ID,Suburban,9.93,16.8,47.618,-113.013,5
1385,Morgan County,MN,Small Town,7.87,73.4,48.609,-94.472,5
1746,Washington County,NV,Suburban,9.66,75.3,36.081,-117.187,5
1585,Polk County,MO,Small Town,8.40,89.0,39.088,-94.703,5
1119,Monroe Parish,LA,Rural,4.04,47.5,31.335,-90.486,5
598,Lincoln County,IL,Rural,4.07,52.5,40.371,-90.647,5
360,Washington County,FL,Small Town,7.81,88.0,25.249,-84.743,5
2797,Pike County,UT,Suburban,8.11,75.8,38.707,-110.510,5
1940,Wayne County,NC,Rural,6.26,26.7,34.843,-76.391,5
1189,Greene County,ME,Small Town,7.72,24.0,44.099,-70.850,5
1790,Grant County,NJ,Urban Core,13.67,33.3,40.101,-74.964,5
891,Lincoln County,KS,Small Town,8.05,55.2,37.046,-101.186,5
1484,Jefferson County,MO,Small Town,7.54,93.8,39.993,-94.464,5
1478,Benton County,MS,Small Town,6.82,21.1,32.681,-90.680,5
679,Madison County,IL,Suburban,11.56,57.2,41.726,-91.002,5
1735,Franklin County,NE,Small Town,8.15,63.8,40.033,-101.822,5
1064,Morgan County,KY,Small Town,6.33,77.4,38.497,-86.232,5
2627,Clark County,TX,Small Town,7.77,87.3,29.443,-98.694,5
1630,Ross County,MT,Rural,3.96,40.3,46.226,-113.173,5
2650,Clay County,TX,Suburban,8.42,31.3,33.225,-98.343,5
162,Adams County,AR,Suburban,9.29,10.5,35.591,-91.743,5
1396,Franklin County,MN,Suburban,10.53,72.0,49.352,-95.286,5
2408,Union County,SD,Rural,6.38,17.0,43.929,-103.580,5
2463,Wilson County,TN,Small Town,6.53,67.9,35.225,-87.742,5
2882,Randolph County,VA,Suburban,9.55,80.6,39.451,-76.823,5
39,Cass County,AL,Suburban,11.42,84.7,34.509,-86.424,5
2233,Carroll County,OR,Small Town,6.71,93.9,44.031,-118.095,5
3025,Grant County,WI,Suburban,9.53,58.7,44.483,-89.992,5
1475,Shelby County,MS,Rural,4.73,80.6,33.921,-89.464,5
2402,Jefferson County,SD,Small Town,7.52,63.8,43.726,-97.087,5
794,Jackson County,IA,Small Town,7.23,91.5,42.513,-90.602,5
2909,Adams County,VA,Suburban,10.14,19.4,37.054,-82.811,5
645,Adams County,IL,Small Town,7.18,72.0,38.296,-89.778,5
765,Johnson County,IN,Rural,5.05,52.6,40.311,-85.279,5
384,Scott County,FL,Suburban,10.48,37.5,26.686,-81.756,5
1916,Harrison County,NC,Small Town,7.42,16.8,35.957,-83.045,5
1654,Jefferson County,NE,Rural,3.53,49.5,40.136,-95.951,5
1041,Clay County,KY,Small Town,6.65,24.2,38.793,-84.650,5
595,Washington County,IL,Small Town,7.75,72.0,37.051,-90.856,5
1857,Lawrence County,NY,Suburban,10.86,12.1,40.869,-72.673,5
2768,Monroe County,TX,Small Town,7.24,81.6,35.628,-101.304,5
1263,Orange County,MI,Rural,4.97,94.6,47.873,-82.743,5
402,Montgomery County,GA,Small Town,7.65,71.4,34.646,-85.416,5
245,Washington County,CO,Small Town,7.44,49.6,37.320,-106.169,5
2210,Lincoln County,OR,Small Town,7.68,87.0,42.566,-119.544,5
2511,Madison County,TN,Small Town,7.11,54.1,36.632,-85.573,5
681,Monroe County,IL,Small Town,8.04,67.5,38.852,-90.424,5
1201,Clay County,MD,Small Town,8.03,59.4,39.248,-75.808,5
2669,Harrison County,TX,Small Town,7.77,16.5,28.729,-93.891,5
2699,Grant County,TX,Suburban,11.24,59.3,30.213,-95.087,5
262,Grant County,CO,Suburban,8.56,39.1,40.146,-103.404,5
2836,Grant County,VA,Suburban,9.54,72.8,37.843,-75.278,5
482,Montgomery County,GA,Rural,5.79,48.8,32.050,-85.502,5
332,Greene County,FL,Small Town,6.81,71.0,28.922,-80.739,5
2105,Randolph County,OH,Small Town,6.35,50.8,41.750,-82.237,5
587,Wilson County,ID,Rural,4.08,74.8,46.211,-116.580,5
757,Perry County,IN,Rural,5.77,91.7,39.478,-86.679,5
1985,Lake County,NC,Small Town,7.81,59.9,36.354,-78.504,5
111,Fayette County,AZ,Small Town,6.09,78.8,36.306,-113.016,5
1606,Marion County,MT,Rural,4.82,64.8,48.186,-109.237,5
1607,Adams County,MT,Small Town,7.98,51.7,45.346,-114.842,5
1424,Randolph County,MS,Rural,6.33,34.8,30.655,-91.443,5
2603,Jefferson County,TX,Rural,3.67,35.8,33.695,-95.183,5
2176,Monroe County,OK,Rural,5.08,53.9,35.824,-101.479,5
285,Washington County,CO,Suburban,10.29,50.7,37.748,-104.624,5
324,Madison County,FL,Suburban,8.49,73.4,28.270,-83.887,5
1888,Pike County,NY,Small Town,7.53,80.0,41.781,-73.332,5
410,Randolph County,GA,Suburban,9.38,76.2,33.886,-82.055,5
1964,Sullivan County,NC,Suburban,9.91,25.1,36.510,-82.826,5
2902,Lincoln County,VA,Small Town,7.43,78.3,39.042,-80.694,5
2280,Benton County,PA,Small Town,6.27,64.3,40.890,-78.158,5
117,Jackson County,AR,Rural,5.79,23.7,35.765,-92.306,5
1769,Monroe County,NH,Small Town,6.26,72.5,44.835,-70.883,5
931,Lincoln County,KS,Small Town,7.87,88.4,39.738,-101.275,5
2031,Franklin County,ND,Small Town,7.49,69.6,46.587,-97.245,5
1992,Lincoln County,ND,Rural,5.33,38.3,46.816,-100.332,5
1309,Cass County,MI,Suburban,11.56,30.0,47.553,-85.919,5
1573,Adams County,MO,Rural,3.75,61.1,39.807,-95.574,5
2700,Douglas County,TX,Suburban,9.42,45.3,33.084,-93.938,5
1897,Clay County,NC,Suburban,9.61,48.7,35.085,-81.993,5
2755,Ross County,TX,Suburban,11.75,15.9,30.454,-94.624,5
2436,Marion County,TN,Suburban,9.39,81.0,36.640,-87.282,5
174,Polk County,AR,Rural,5.51,47.1,34.378,-91.523,5
2037,Clay County,ND,Rural,4.39,81.8,47.617,-99.801,5
2261,Douglas County,PA,Small Town,6.84,23.6,41.481,-79.655,5
2945,Morgan County,WA,Suburban,10.41,34.2,48.543,-124.213,5
1536,Warren County,MO,Rural,5.41,88.9,38.687,-94.933,5
2622,Perry County,TX,Small Town,7.47,72.4,31.907,-94.631,5
643,Clay County,IL,Small Town,6.31,29.9,39.195,-91.205,5
594,Lincoln County,ID,Rural,5.76,44.6,48.283,-117.191,5
713,Lake County,IN,Small Town,7.58,63.3,38.420,-85.672,5
2556,Shelby County,TX,Small Town,6.28,72.2,33.750,-99.335,5
2320,Jackson County,SC,Rural,3.64,59.0,34.101,-79.707,5
355,Sullivan County,FL,Suburban,11.44,85.6,24.977,-80.338,5
1912,Randolph County,NC,Small Town,7.24,66.8,34.750,-83.701,5
1158,Jackson Parish,LA,Small Town,7.35,38.4,32.482,-91.879,5
2450,Randolph County,TN,Suburban,11.92,41.6,35.516,-88.905,5
543,Wilson County,GA,Small Town,8.36,88.1,31.272,-84.246,5
980,Greene County,KS,Small Town,6.87,80.0,38.197,-98.352,5
447,Perry County,GA,Small Town,7.00,86.5,30.928,-82.055,5
2759,Benton County,TX,Suburban,10.67,85.2,36.053,-97.126,5
737,Washington County,IN,Small Town,8.10,48.0,40.332,-87.009,5
1816,Polk County,NM,Rural,5.47,45.6,34.891,-104.518,5
649,Fayette County,IL,Small Town,7.00,57.7,41.664,-90.489,5
2323,Clay County,SC,Small Town,6.07,15.0,33.466,-80.156,5
2356,Jefferson County,SC,Suburban,10.98,51.3,33.847,-83.259,5
1451,Adams County,MS,Rural,5.30,20.7,32.785,-90.825,5
1321,Union County,MN,Small Town,7.83,78.5,46.363,-90.434,5
2079,Benton County,OH,Small Town,6.72,37.4,40.590,-83.941,5
43,Franklin County,AL,Small Town,7.26,85.0,32.567,-85.997,5
775,Cass County,IN,Rural,5.96,55.2,38.105,-86.518,5
2008,Hamilton County,ND,Rural,4.30,90.8,46.857,-103.481,5
3067,Hamilton County,WI,Small Town,6.53,18.4,46.005,-90.943,5
212,Clark County,CA,Small Town,6.48,36.7,36.441,-123.792,5
404,Grant County,GA,Small Town,6.33,92.6,33.072,-84.119,5
1785,Greene County,NJ,Urban Core,13.36,84.7,41.338,-74.698,5
91,Randolph Borough,AK,Small Town,8.59,63.3,70.932,-149.394,5
151,Chester County,AR,Rural,4.12,37.9,33.449,-91.112,5
636,Jefferson County,IL,Suburban,10.75,76.8,37.874,-88.971,5
1948,Hamilton County,NC,Small Town,8.78,31.4,35.681,-78.847,5
420,Ross County,GA,Small Town,7.28,93.9,33.562,-83.258,5
1586,Randolph County,MO,Small Town,8.52,25.7,38.862,-90.850,5
431,Madison County,GA,Rural,5.88,57.3,30.902,-81.201,5
881,Greene County,IA,Small Town,8.02,78.8,42.197,-94.132,5
172,Perry County,AR,Small Town,7.80,34.4,34.387,-92.256,5
870,Jefferson County,IA,Suburban,10.71,26.0,42.193,-95.459,5
211,Scott County,CA,Suburban,11.75,77.7,37.286,-114.553,5
230,Lincoln County,CA,Small Town,6.57,40.7,36.041,-120.405,5
1142,Knox Parish,LA,Suburban,8.64,28.2,30.371,-91.359,5
2427,Washington County,TN,Small Town,7.12,30.5,36.357,-83.612,5
1576,Warren County,MO,Small Town,7.65,94.9,39.410,-93.276,5
2522,Washington County,TX,Small Town,8.19,89.9,28.811,-99.113,5
822,Ross County,IA,Rural,6.43,62.6,43.053,-90.629,5
2625,Randolph County,TX,Small Town,7.02,88.9,36.480,-97.324,5
1083,Adams County,KY,Suburban,11.99,25.1,38.638,-89.510,5
640,Jackson County,IL,Suburban,10.15,18.2,40.616,-88.357,5
380,Perry County,FL,Suburban,10.52,94.9,28.903,-80.601,5
1984,Montgomery County,NC,Suburban,9.52,19.6,35.995,-80.036,5
1981,Greene County,NC,Small Town,7.03,13.0,36.304,-83.223,5
2512,Jackson County,TN,Suburban,11.55,84.7,36.336,-89.064,5
790,Jefferson County,IA,Rural,3.69,94.1,40.850,-94.434,5
2465,Cass County,TN,Rural,5.75,94.5,35.123,-85.916,5
1351,Benton County,MN,Suburban,11.39,50.5,48.104,-96.037,5
544,Benton County,GA,Suburban,11.55,34.0,31.176,-81.229,5
1904,Montgomery County,NC,Suburban,10.05,13.8,35.007,-79.066,5
2852,Ross County,VA,Small Town,7.08,11.5,38.071,-83.321,5
567,Lake County,ID,Small Town,8.05,37.9,44.515,-114.845,5
2059,Grant County,OH,Suburban,9.09,35.5,41.341,-81.182,5
395,Clay County,GA,Rural,3.51,68.6,31.071,-84.117,5
2216,Marion County,OR,Rural,5.16,10.3,42.610,-122.495,5
1538,Montgomery County,MO,Suburban,10.68,37.8,37.418,-93.028,5
653,Douglas County,IL,Suburban,10.60,92.9,40.837,-91.458,5
1852,Clark County,NY,Suburban,8.91,18.0,40.602,-75.650,5
1823,Knox County,NM,Rural,3.71,37.5,32.283,-103.373,5
94,Carroll Borough,AK,Suburban,10.20,36.9,56.719,-142.911,5
1101,Johnson County,KY,Small Town,8.20,29.8,38.243,-83.527,5
2689,Union County,TX,Rural,5.04,39.7,31.204,-105.862,5
51,Adams County,AL,Small Town,8.35,14.3,34.798,-88.458,5
785,Clay County,IN,Suburban,8.64,80.5,40.641,-87.225,5
1183,Monroe County,ME,Small Town,6.86,80.9,46.268,-67.470,5
2876,Grant County,VA,Small Town,8.21,68.2,37.098,-83.461,5
1821,Harrison County,NM,Suburban,11.06,21.2,33.728,-103.819,5
435,Clay County,GA,Suburban,10.13,90.1,34.285,-81.858,5
802,Warren County,IA,Small Town,7.35,61.4,41.243,-90.615,5
1307,Wilson County,MI,Suburban,10.49,88.9,41.715,-82.711,5
155,Lincoln County,AR,Small Town,6.84,58.0,36.174,-91.011,5
2784,Clay County,UT,Small Town,8.17,13.2,40.393,-110.494,5
397,Adams County,GA,Small Town,8.49,82.0,31.168,-85.464,5
2996,Lincoln County,WV,Rural,5.99,35.7,37.625,-81.751,5
2752,Lawrence County,TX,Rural,6.38,33.2,31.635,-94.255,5
1318,Madison County,MN,Small Town,7.99,45.4,46.815,-89.866,5
103,Monroe County,AZ,Small Town,7.04,82.3,35.295,-109.589,5
372,Greene County,FL,Urban Core,19.78,94.5,27.791,-87.004,5
1815,Pike County,NM,Small Town,6.04,74.0,32.399,-106.487,5
2489,Polk County,TN,Rural,4.65,32.8,35.736,-90.226,5
847,Douglas County,IA,Suburban,10.14,57.7,42.929,-93.639,5
1240,Marion County,MI,Suburban,10.54,72.0,46.977,-89.059,5
1730,Benton County,NE,Suburban,8.79,31.7,42.046,-96.768,5
2291,Clay County,PA,Suburban,8.36,72.4,40.862,-75.099,5
1784,Wayne County,NJ,Small Town,6.46,25.4,38.935,-74.347,5
1933,Madison County,NC,Small Town,8.47,80.9,34.279,-76.384,5
867,Cass County,IA,Rural,4.46,13.7,42.695,-96.323,5
956,Johnson County,KS,Suburban,10.20,16.7,38.330,-100.226,5
2051,Marion County,OH,Small Town,7.37,23.8,41.663,-81.512,5
19,Douglas County,AL,Small Town,8.91,40.3,32.444,-86.101,5
2352,Benton County,SC,Small Town,6.94,82.1,34.613,-80.791,5
1514,Morgan County,MO,Rural,5.78,54.6,40.462,-93.272,5
634,Chester County,IL,Small Town,8.28,86.1,37.735,-89.593,5
1728,Sullivan County,NE,Small Town,7.23,75.6,40.332,-99.648,5
2072,Lawrence County,OH,Small Town,6.97,59.4,39.170,-83.985,5
1317,Lincoln County,MN,Small Town,6.30,63.8,45.354,-89.722,5
778,Jefferson County,IN,Suburban,8.84,91.3,40.527,-87.709,5
2492,Clark County,TN,Small Town,6.30,90.1,35.333,-82.427,5
2122,Washington County,OH,Suburban,9.62,88.8,40.529,-82.358,5
153,Jefferson County,AR,Small Town,8.06,75.2,33.942,-92.186,5
2961,Clay County,WV,Small Town,7.90,32.1,39.893,-80.423,5
82,Fayette Borough,AK,Small Town,7.77,76.8,70.045,-141.527,5
2837,Douglas County,VA,Small Town,7.46,54.9,37.504,-75.544,5
1479,Cass County,MS,Small Town,6.42,10.1,30.959,-89.041,5
1211,Douglas County,MD,Small Town,8.29,66.5,38.355,-78.124,5
582,Morgan County,ID,Rural,5.15,58.5,46.477,-114.696,5
365,Jackson County,FL,Suburban,9.80,75.4,28.985,-82.361,5
1979,Adams County,NC,Rural,5.28,81.3,35.417,-81.910,5
37,Wilson County,AL,Suburban,10.01,12.2,33.622,-85.257,5
225,Cass County,CA,Small Town,7.71,39.5,41.534,-119.267,5
144,Orange County,AR,Small Town,6.95,54.5,35.832,-90.660,5
1059,Carroll County,KY,Suburban,11.30,38.0,38.585,-89.491,5
1868,Jefferson County,NY,Small Town,8.00,10.5,44.115,-75.619,5
3079,Morgan County,WI,Small Town,8.70,72.2,43.076,-88.594,5
1016,Randolph County,KY,Rural,4.55,73.1,38.224,-86.401,5
2347,Orange County,SC,Small Town,6.03,69.6,34.274,-80.727,5
1017,Scott County,KY,Small Town,6.96,46.4,37.683,-82.866,5
825,Wilson County,IA,Rural,5.65,65.2,41.369,-91.456,5
2703,Pike County,TX,Small Town,6.70,52.2,26.668,-104.192,5
1408,Union County,MS,Rural,3.56,80.6,30.480,-90.483,5
2452,Clark County,TN,Small Town,7.88,48.3,36.202,-87.274,5
471,Madison County,GA,Small Town,8.30,42.9,31.025,-83.632,5
2009,Perry County,ND,Rural,4.23,16.9,48.237,-103.536,5
2120,Cass County,OH,Suburban,9.00,75.4,40.302,-83.903,5
1002,Marion County,KY,Small Town,6.47,28.5,38.649,-86.167,5
2822,Lincoln County,VA,Small Town,8.61,90.0,38.682,-81.185,5
2029,Washington County,ND,Small Town,8.95,92.2,46.740,-100.092,5
1559,Wilson County,MO,Rural,4.88,21.1,37.414,-91.951,5
429,Franklin County,GA,Suburban,9.59,16.1,32.426,-84.903,5
2211,Madison County,OR,Rural,3.67,63.9,44.376,-117.785,5
1637,Washington County,MT,Suburban,10.03,69.5,45.666,-109.186,5
1261,Lawrence County,MI,Small Town,7.09,70.2,45.175,-84.541,5
1159,Monroe Parish,LA,Suburban,9.32,17.5,30.476,-91.795,5
1156,Lincoln Parish,LA,Small Town,6.67,64.7,31.271,-92.162,5
373,Warren County,FL,Suburban,10.91,32.6,28.985,-87.172,5
714,Grant County,IN,Small Town,7.68,64.3,38.242,-87.614,5
2701,Hamilton County,TX,Suburban,9.85,10.0,25.857,-103.636,5
1036,Lincoln County,KY,Suburban,8.97,53.5,37.452,-83.787,5
1167,Fayette Parish,LA,Suburban,8.65,62.5,29.761,-89.308,5
1185,Clay County,ME,Suburban,9.76,88.2,47.288,-70.536,5
999,Monroe County,KY,Small Town,8.41,70.8,37.429,-87.414,5
989,Pike County,KS,Small Town,8.40,46.2,37.350,-97.001,5
281,Wilson County,CO,Small Town,8.11,88.7,37.555,-106.035,5
1719,Carroll County,NE,Suburban,8.21,83.2,40.864,-98.141,5
2018,Knox County,ND,Rural,3.76,28.8,48.191,-98.799,5
2706,Scott County,TX,Suburban,11.93,65.6,27.591,-104.504,5
1681,Johnson County,NE,Small Town,7.39,28.6,40.287,-100.120,5
762,Clark County,IN,Suburban,9.12,65.4,40.297,-86.916,5
1482,Jefferson County,MS,Small Town,6.89,29.5,34.219,-88.716,5
1508,Clark County,MO,Suburban,10.60,63.1,38.051,-94.932,5
707,Adams County,IN,Rural,5.81,20.8,39.485,-85.878,5
2344,Knox County,SC,Suburban,9.37,94.4,33.800,-81.496,5
774,Benton County,IN,Rural,4.04,93.1,38.481,-85.634,5
2578,Lake County,TX,Rural,5.23,65.5,32.247,-96.016,5
3028,Perry County,WI,Small Town,7.92,85.6,44.337,-89.184,5
1272,Jefferson County,MI,Small Town,8.98,22.0,46.004,-89.963,5
2816,Wayne County,VT,Rural,4.37,34.2,43.810,-72.529,5
26,Clark County,AL,Small Town,6.87,20.7,34.267,-86.219,5
1324,Adams County,MN,Suburban,9.38,35.7,48.526,-93.488,5
2359,Madison County,SC,Small Town,7.10,53.0,34.075,-82.698,5
1023,Lawrence County,KY,Small Town,8.29,72.9,38.031,-84.357,5
2790,Fayette County,UT,Small Town,6.69,86.2,39.785,-112.116,5
1457,Lake County,MS,Small Town,8.64,22.1,33.068,-91.150,5
542,Sullivan County,GA,Small Town,6.54,81.2,32.189,-80.910,5
113,Jefferson County,AR,Suburban,10.29,67.4,35.478,-92.937,5
957,Knox County,KS,Suburban,9.70,85.7,38.926,-100.485,5
2340,Clark County,SC,Suburban,11.88,88.1,32.084,-82.400,5
1673,Perry County,NE,Small Town,7.26,75.0,40.456,-101.997,5
1421,Perry County,MS,Suburban,11.62,29.8,34.635,-90.832,5
2753,Morgan County,TX,Small Town,6.47,51.7,28.298,-99.519,5
1115,Franklin Parish,LA,Suburban,10.54,79.8,31.665,-91.039,5
513,Monroe County,GA,Rural,5.37,21.4,33.348,-81.426,5
1678,Clark County,NE,Rural,3.53,51.2,40.888,-97.305,5
1953,Scott County,NC,Suburban,11.49,17.7,34.100,-84.084,5
2933,Hamilton County,WA,Small Town,6.05,92.6,45.899,-118.687,5
603,Clay County,IL,Suburban,9.34,11.6,38.604,-91.046,5
568,Grant County,ID,Rural,4.81,37.5,44.543,-115.696,5
2962,Marion County,WV,Small Town,7.67,58.9,37.464,-79.833,5
907,Hamilton County,KS,Suburban,11.39,71.4,39.501,-94.752,5
1727,Shelby County,NE,Small Town,6.04,31.1,40.852,-101.916,5
2397,Wilson County,SD,Rural,4.26,48.8,45.341,-96.866,5
1793,Perry County,NJ,Urban Core,19.54,75.5,40.252,-75.296,5
2947,Ross County,WA,Suburban,9.46,38.8,47.045,-117.415,5
2311,Jefferson County,RI,Suburban,11.79,77.0,41.487,-71.216,5
286,Jefferson County,CO,Small Town,6.84,50.8,39.211,-104.555,5
2951,Benton County,WA,Suburban,11.85,13.5,45.695,-121.791,5
2594,Orange County,TX,Suburban,8.92,91.5,26.343,-97.408,5
1371,Grant County,MN,Suburban,9.60,57.9,43.788,-93.833,4
2097,Montgomery County,OH,Suburban,8.75,53.7,41.613,-83.990,4
1069,Wilson County,KY,Rural,3.90,80.6,37.393,-82.156,4
1429,Johnson County,MS,Small Town,8.12,32.8,34.912,-91.050,4
2138,Clay County,OK,Small Town,6.84,25.0,34.612,-99.597,4
2343,Johnson County,SC,Small Town,8.21,75.8,33.781,-80.310,4
3015,Union County,WI,Suburban,9.82,42.6,43.288,-87.665,4
914,Carroll County,KS,Small Town,6.68,88.2,38.262,-98.046,4
255,Adams County,CO,Small Town,7.94,25.4,39.485,-104.985,4
2924,Adams County,WA,Small Town,7.40,55.3,48.368,-118.693,4
1253,Polk County,MI,Small Town,6.40,10.3,42.983,-83.363,4
86,Douglas Borough,AK,Small Town,8.78,90.4,61.876,-159.858,4
537,Lawrence County,GA,Small Town,7.50,79.9,34.162,-81.088,4
835,Monroe County,IA,Suburban,10.12,61.5,42.440,-90.908,4
507,Washington County,GA,Small Town,7.17,16.5,30.660,-82.728,4
295,Adams County,CO,Rural,3.61,83.8,38.845,-107.496,4
1098,Clark County,KY,Rural,4.36,64.2,37.417,-84.264,4
1972,Lincoln County,NC,Suburban,9.65,39.8,34.283,-78.578,4
804,Montgomery County,IA,Small Town,7.55,89.2,41.760,-90.153,4
1715,Polk County,NE,Rural,4.51,70.0,40.761,-96.997,4
87,Hamilton Borough,AK,Rural,6.31,90.6,66.172,-159.840,4
2248,Jackson County,PA,Suburban,8.39,78.5,41.401,-75.964,4
669,Shelby County,IL,Small Town,7.27,39.2,42.125,-87.498,4
48,Union County,AL,Suburban,9.18,46.3,33.760,-86.415,4
1362,Clay County,MN,Rural,4.51,40.9,47.027,-90.228,4
205,Douglas County,CA,Small Town,7.76,76.8,40.141,-121.816,4
1737,Madison County,NE,Small Town,8.77,42.2,41.634,-103.754,4
3057,Marion County,WI,Small Town,7.32,57.9,43.230,-91.719,4
1670,Grant County,NE,Small Town,6.34,67.8,41.632,-99.606,4
3094,Fayette County,WY,Small Town,7.66,20.6,42.797,-104.899,4
1080,Union County,KY,Rural,4.37,16.5,38.331,-88.147,4
2834,Montgomery County,VA,Suburban,9.16,41.6,38.539,-79.771,4
586,Sullivan County,ID,Rural,4.38,52.7,43.585,-114.852,4
2806,Jefferson County,VT,Small Town,7.22,47.1,43.842,-71.547,4
1488,Jackson County,MO,Small Town,6.04,19.8,36.461,-94.086,4
273,Johnson County,CO,Small Town,8.12,36.7,37.303,-104.384,4
1138,Clark Parish,LA,Small Town,8.80,35.3,32.601,-92.386,4
325,Jackson County,FL,Small Town,8.83,20.1,28.674,-84.646,4
556,Jackson County,ID,Small Town,6.37,32.7,45.916,-113.453,4
607,Greene County,IL,Small Town,6.49,14.6,37.158,-90.697,4
2731,Marion County,TX,Small Town,7.79,69.9,30.935,-103.642,4
1707,Fayette County,NE,Suburban,9.70,11.8,42.906,-97.171,4
575,Scott County,ID,Rural,6.49,66.1,44.343,-112.360,4
1232,Jefferson County,MI,Suburban,11.06,13.3,41.829,-83.440,4
1265,Shelby County,MI,Small Town,7.51,80.3,43.500,-85.957,4
3013,Jackson County,WI,Small Town,7.28,71.3,43.620,-90.303,4
2032,Lincoln County,ND,Suburban,10.29,19.7,47.095,-99.864,4
